gene_name	length
SNORA40B	128
SNORD94	137
SNORD73A	65
SNORA35	128
SNORD96B	79
SNORA49	136
SNORD12C	89
MT-TL1	75
SNORD83B	93
SNORD83A	95
SNORA48	135
SNORD105	85
SNORD41	70
MT-TF	71
MT-TV	69
MT-RNR2	1559
MT-TI	69
MT-TQ	72
MT-TM	68
MT-TW	68
MT-TA	69
MT-TN	73
MT-TC	66
MT-TY	66
MT-TS1	69
MT-TD	68
MT-TK	70
MT-TG	68
MT-TR	65
MT-TH	69
RNU6ATAC4P	126
MT-TS2	59
MT-TL2	71
MT-TE	69
MT-TT	66
MT-TP	68
RNU6ATAC2P	126
RNU6ATAC3P	126
MIR196A1	70
SNORA40	126
RNU6ATAC5P	126
RNU6ATAC26P	126
MIR190A	85
GPX3	3162
DIO2	7393
SELENOH	2305
GNRHR2	2511
DIO1	2282
AKR7L	2768
STK38L	6863
SACM1L	7337
MT-RNR1	954
TSN	4395
MIR320D1	48
MIR320E	53
MIR454	115
MIR216B	82
MIR526A2	65
MIR501	84
MIR320B1	79
MIR3065	79
MIR670	98
MIR770	98
MIR760	80
MIR766	111
MIR759	91
MIR769	118
MIR765	114
MIR758	88
MIR767	109
SLC48A1	4912
MIR802	94
MIR762	83
IGKC	523
IGKJ5	38
IGKJ4	37
IGKJ3	38
IGKJ2	39
IGKJ1	38
IGKV4-1	538
IGKV5-2	408
IGKV6-21	406
IGKV2D-26	390
IGKV3D-20	445
IGKV6D-41	371
IGKV3D-11	444
IGKV1D-42	373
IGLV4-69	419
IGLV8-61	414
IGLV4-60	362
IGLV6-57	353
IGLV11-55	381
IGLV10-54	567
IGLV5-52	379
IGLV1-51	389
IGLV1-50	405
IGLV5-48	369
IGLV1-47	407
IGLV7-46	385
IGLV5-45	397
IGLV1-44	467
IGLV7-43	385
IGLV1-40	407
IGLV5-37	374
IGLV1-36	393
IGLV2-33	412
IGLV3-32	383
IGLV3-27	377
IGLV3-25	380
IGLV2-23	502
IGLV3-22	409
IGLV3-21	602
IGLV3-19	377
IGLV2-18	367
IGLV3-16	385
IGLV2-14	402
IGLV3-12	356
IGLV2-11	400
IGLV3-10	382
IGLV3-9	461
IGLV4-3	403
IGLV3-1	398
IGLJ1	127
IGLC1	460
IGLJ2	175
IGLC2	462
IGLJ3	176
IGLC3	462
IGLJ4	33
IGLJ5	72
IGLJ6	70
AP000346.1	1087
IGLJ7	46
IGLC7	441
TRGJ2	50
TRGJP2	60
TRGC1	2730
TRGJ1	50
TRGJP	61
TRGJP1	60
TRGV11	463
TRGV10	512
TRGV9	1735
TRGV8	468
TRGV5	552
TRGV4	688
TRGV3	537
TRGV1	465
TRBV6-1	401
TRBV7-1	380
TRBV4-1	373
TRBV6-4	365
TRBV7-3	397
TRBV5-3	343
TRBV9	390
TRBV10-1	412
TRBV11-1	364
TRBV6-5	410
TRBV6-6	388
TRBV5-5	350
TRBV7-6	392
TRBV5-6	384
TRBV5-7	343
TRBV5-1	652
TRBV12-2	344
TRBV4-2	455
TRBV19	552
TRBV20-1	413
TRBV23-1	347
TRBV24-1	381
TRBC1	760
TRBV27	387
TRBV28	364
TRBJ2-1	50
TRBJ2-2	51
TRBJ2-2P	46
TRBJ2-3	49
TRBJ2-4	50
TRBJ2-5	48
TRBJ2-6	53
TRBJ2-7	47
TRBC2	758
TRAV2	348
TRAV3	519
TRAV4	395
TRAV5	352
TRAV6	404
TRAV7	337
TRAV8-1	473
TRAV9-1	338
TRAV10	379
TRAV12-1	340
TRAV8-2	566
TRAV8-3	341
TRAV13-1	360
TRAV12-2	445
TRAV8-4	469
TRAV13-2	410
TRAV14DV4	425
TRAV9-2	394
TRAV12-3	399
TRAV8-6	561
TRAV16	329
TRAV17	484
TRAV18	440
TRAV19	467
TRAV20	406
TRAV21	343
TRAV22	464
TRAV23DV6	409
TRDV1	365
TRAV24	343
TRAV25	403
TRAV26-1	537
TRAV8-7	341
TRAV27	425
TRAV29DV5	469
TRAV26-2	327
TRAV34	349
TRAV35	330
TRAV36DV7	356
TRAV38-1	353
TRAV38-2DV8	395
TRAV39	331
TRAV40	317
TRAV41	336
TRDV2	520
TRDJ1	51
TRDJ4	48
TRDJ2	54
TRDJ3	59
TRDC	720
TRAJ61	60
TRAJ59	54
TRAJ58	63
TRAJ57	63
TRAJ56	62
TRAJ54	60
TRAJ53	66
TRAJ52	69
TRAJ50	60
TRAJ49	56
TRAJ48	63
TRAJ47	57
TRAJ46	63
TRAJ45	66
TRAJ44	63
TRAJ43	54
TRAJ42	66
TRAJ41	62
TRAJ40	61
TRAJ39	63
TRAJ38	62
TRAJ35	59
TRAJ34	58
TRAJ33	57
TRAJ32	66
TRAJ31	57
TRAJ30	57
TRAJ29	60
TRAJ28	66
TRAJ27	59
TRAJ26	60
TRAJ25	60
TRAJ24	63
TRAJ23	63
TRAJ22	63
TRAJ21	55
TRAJ20	57
TRAJ19	60
TRAJ18	66
TRAJ17	63
TRAJ16	60
TRAJ14	52
TRAJ13	63
TRAJ12	60
TRAJ11	60
TRAJ10	64
TRAJ9	61
TRAJ8	60
TRAJ7	59
TRAJ6	62
TRAJ5	60
TRAJ4	63
TRAJ3	62
TRAJ2	66
TRAJ1	62
IGHA2	1430
IGHE	1618
IGHG4	2740
IGHG2	2737
IGHA1	1422
IGHG1	2762
IGHG3	2894
IGHD	1708
IGHM	1871
IGHJ6	61
IGHJ2	52
IGHJ1	52
IGHD1-26	20
IGHD5-24	20
IGHD3-22	31
IGHD2-21	28
IGHD6-19	21
IGHD5-18	20
IGHD3-16	37
IGHD2-15	31
IGHD6-13	21
IGHD5-12	23
IGHD3-10	31
IGHD3-9	31
IGHD2-8	31
IGHD5-5	20
IGHD3-3	31
IGHD2-2	31
IGHV6-1	415
IGHV1-2	417
IGHV1-3	395
IGHV2-5	378
IGHV3-7	430
IGHV3-11	473
IGHV3-13	430
IGHV3-15	437
IGHV3-16	425
IGHV1-18	410
IGHV3-20	415
IGHV3-21	430
IGHV3-23	432
IGHV1-24	411
IGHV2-26	381
IGHV4-28	425
IGHV3-33	431
IGHV4-34	400
IGHV3-35	366
IGHV3-38	426
IGHV4-39	425
IGHV1-45	411
IGHV1-46	655
IGHV3-48	432
IGHV3-49	439
IGHV5-51	410
IGHV3-53	571
IGHV1-58	414
IGHV4-61	457
IGHV3-66	427
IGHV1-69	412
IGHV2-70D	434
IGHV3-73	437
IGHV5-78	295
IGHV7-81	405
MIR676	67
MIR708	88
MIR509-2	91
MIR509-3	75
MIR548U	81
MIR550A3	95
MIR374B	72
MIR548BA	56
MIR543	78
MIR320C2	50
MIR764	85
MIR301B	78
TSSK1B	2437
PRR22	1787
TAS2R19	1002
TAS2R15P	928
TAS2R50	1000
TAS2R14	2348
TAS2R13	1637
RNU6-1168P	104
AL031650.1	128
SNORD67	111
RNU6-696P	107
RNA5SP372	115
RNU6-1320P	107
U8	128
U8	143
RNU6-910P	107
RNU6-1106P	107
AC055866.1	128
RNU1-82P	165
RNA5SP377	112
RNU6-576P	102
RNU6-1319P	104
SNORD66	76
RNU6-205P	107
AL590560.1	67
SNORD91A	191
U3	203
RNU6-763P	106
AC073875.1	65
RNU1-77P	162
RNA5SP86	98
RNU1-149P	161
AC015982.1	148
RNA5SP207	107
AC019070.1	135
U3	216
RNU6-440P	105
RNU6-258P	101
AC092814.1	122
RNU6-328P	106
RNU6-298P	96
AC017087.1	71
U3	196
RNU6-127P	107
RNA5SP91	119
Y_RNA	88
AC135178.1	137
RNU6-1321P	107
U3	217
SNORA48B	135
RNU6-913P	95
RNU6-816P	107
RNU6-604P	100
RNU6-220P	107
AL133229.1	122
RNU6-907P	102
AC009121.1	124
AL591004.1	73
RNU6-747P	104
SNORD17	237
RNA5SP18	121
RNA5SP244	112
RNU6-930P	100
Y_RNA	94
RNA5SP219	113
RNU6-360P	104
RNU6-278P	109
RNU6-750P	107
U8	134
RNA5SP376	112
RNU6-1176P	107
RNA5SP176	110
RNU6-308P	107
RNU6-724P	105
SNORD65C	71
RNA5SP185	114
AL390877.1	122
RNU6-788P	104
AL359396.1	65
AC090821.1	128
RNA5SP292	118
SNORD81	74
AC012435.1	70
RNA5SP256	113
RNU6-578P	103
SNORD89	114
RNA5SP339	122
RNU6-239P	99
AL137247.1	127
SNORD28B	75
SNORD72	80
RNU6-821P	107
RNU6-1009P	107
AL135998.1	69
RNU6-1154P	104
SNORD12	90
RNU6-679P	106
Y_RNA	95
RNA5SP23	105
SNORD70B	85
RNA5SP109	116
RNU6-1307P	103
RNU6-1228P	107
Y_RNA	97
U3	220
RNU6-129P	107
Y_RNA	95
RNU6-882P	103
RNU6-316P	107
RNU6-244P	104
RNA5SP297	113
RNU6-780P	104
RNA5SP213	106
Y_RNA	113
RNA5SP210	120
AL512326.2	107
RNU6-739P	103
AC103725.1	156
RNU6-823P	103
RNU6-700P	107
AL031584.1	68
RNU6-1300P	108
RNU6-1242P	103
RNU6-837P	108
RNU6-550P	101
RNU6-1177P	104
AC010501.1	128
RNA5SP332	115
RNU6-1246P	107
RNU6-1000P	106
RNU6-482P	107
AF111168.1	153
RNA5SP171	115
RNU6-401P	96
AL139003.1	66
AC092630.1	69
RNU6-269P	97
SNORD115-45	81
RNU6-159P	106
AC121758.1	134
SNORD113-2	72
RNU6-817P	104
RNU6-1055P	107
RNU6-796P	107
RNU6-1275P	107
AC073149.1	134
Y_RNA	114
AL160271.1	99
RNA5SP323	133
AP003063.1	99
RNU6-1248P	64
SNORA74B	201
Y_RNA	98
RNU6-663P	106
RNY4P18	89
RNU6-932P	106
SNORD115	76
RNU11-3P	133
SNORD77B	67
AC018515.1	65
RNY4P36	96
RNU6-1111P	107
AL136367.1	136
U3	215
RNU1-119P	165
RNA5SP105	113
SNORD115	59
RNU11-6P	133
SNORA75	148
RNA5SP252	119
U3	200
SNORA75	150
RNU6-1269P	107
RNU6-243P	107
SNORA53	249
AC130462.1	135
RNU6-131P	107
SNORD90	111
Y_RNA	98
RNU6-241P	104
RNU11-4P	133
SNORD69	77
RNA5SP286	106
AC079802.1	128
RNU6-644P	98
AC092535.1	130
RNU6-695P	104
RNU6-460P	108
AC078860.1	129
SNORA12	147
RNU6-952P	108
RNU6-754P	107
RNU6-1158P	107
RNU1-101P	127
RNU6-400P	106
U3	215
RNU6-530P	107
RNU6-1197P	107
RNU6-1109P	107
AC104066.1	123
SNORD19	68
RNU6-332P	108
RNU6-1093P	107
RNA5SP465	109
SNORD86	86
RNA5SP300	107
RNA5SP299	116
RNU6-972P	107
U3	220
Y_RNA	103
RNU6-1268P	107
AL121924.1	123
RNU11-5P	129
RNU6-1250P	107
RNU6-918P	106
RNA5SP212	107
RNU6-466P	103
RNA5SP63	112
SNORD115-47	86
AC024561.1	145
AL365219.1	76
SNORA75	150
SNORD70	88
RNU6-808P	108
RNA5SP474	90
U3	204
U3	200
RNU6-510P	108
RNA5SP496	109
RNU6-337P	106
RNU6-995P	107
RNA5SP354	136
RNU1-78P	165
U3	210
SNORD116	93
RNU6-192P	100
Y_RNA	102
AC104794.1	115
RNA5SP35	129
RNU6-630P	106
RNU6-381P	108
RNU6-1326P	107
AC068531.1	128
AC008810.1	128
RNU6-1254P	104
Y_RNA	98
RNA5SP482	118
RNU6-903P	109
RNA5SP467	118
AL033519.1	128
SNORA75	119
U8	133
RNU6-587P	106
AL035555.1	98
SNORA40C	128
SNORA26	122
AL592546.1	132
AC003109.1	122
SNORA75	81
U8	132
RNA5SP525	112
RNU6-876P	104
U3	212
RNU6-279P	101
RNA5SP53	120
AC044913.1	135
RNU1-56P	164
SNORA3B	131
AC112218.1	124
RNU1-139P	165
U3	210
SNORD30	70
RNU6-1239P	107
SNORD58	66
AC090286.2	75
SNORA75	127
RNU6-493P	108
AL050343.1	122
RNA5SP397	118
AP005270.1	134
RNA5SP241	114
ZRSR2P1	1470
KRTAP16-1	1554
KRTAP29-1	1026
KRTAP9-6	1303
AC003035.1	544
AC064799.1	555
LINC01089	4132
AL583805.1	531
CTAGE1	4317
AP002414.1	1147
DEFB117	141
LINC02693	17263
KRTAP4-11	1193
KRTAP4-9	1157
KRTAP2-3	875
KRTAP2-1	776
LINC02656	2447
RTL8B	2030
EWSAT1	3576
HMGN2P8	268
ST13P5	1110
RPL15P3	615
OR2A42	4946
RPS26P3	348
TTTY2	3168
TTTY2B	5851
RNF208	1150
KRTAP3-3	735
KRTAP3-2	714
KRTAP3-1	739
MT-ND4L	297
MAP10	3516
AC093281.1	549
RPL23AP4	463
KRTAP12-4	447
KRTAP10-3	1006
KRTAP6-3	636
Z97192.1	3894
BX005266.1	457
BX088651.1	451
HNRNPA1P40	1278
AC016747.1	3109
AC124293.1	493
POU5F1B	4964
RPS26P6	348
BTF3P12	469
PTTG3P	606
RPS15AP36	382
VN2R17P	832
ZNF580	2604
AC245036.1	309
PABPN1P1	432
ZNF611	7148
KLK9	1443
SYT3	3844
NUP62	6020
COX20P1	357
CFL1P4	498
AL354983.1	906
CGB8	882
NDUFA3P3	250
AURKAP1	1212
RPL23AP80	424
AL445305.1	575
AC093422.1	552
AC097065.1	517
EEF1A1P32	1347
DENND1B	13203
OR5S1P	951
HNRNPA1P34	950
TPM3P1	747
RPL5P5	893
EEF1B2P7	676
C1orf220	2775
AL365357.1	357
AL031864.1	423
PFN1P11	389
Z99572.1	14107
RPL29P7	457
SFT2D2	11217
AL009178.1	1486
CEP43	15886
AC092447.1	964
AL451050.1	415
KRT8P40	563
HMGB3P6	598
LPAL2	4749
CHP1P2	571
RPL31P11	1558
AL627422.1	580
AL390955.1	934
SCAF8	5428
AL354714.2	1097
ARPC1BP1	739
PPP1R14BP2	444
VPS26CP1	846
CFAP45	2627
AL356535.1	398
ACKR1	2106
PDCL3P5	722
SCYL2P1	2765
PHBP1	808
ZNF254	7609
KRT18P68	1000
NPM1P46	865
AHCYP5	1238
BTF3L4P3	476
AL365223.1	1297
RNF11P1	440
COX5BP2	334
TUBB8P8	1058
AC104131.1	1194
MEMO1P2	886
CHCHD2P4	434
LIN28AP1	405
AL590867.1	1212
RPL23AP46	490
DYNLT2B	1246
TXNL4AP1	425
RPL32P31	403
EEF1DP5	772
YWHAZP4	708
PPP1R14BP5	435
ARF1P2	538
CRYGS	2080
ELK2AP	1007
AC084880.1	545
CRIP1	2485
RPL23AP60	454
JPT1P1	464
CNN2P9	909
AL512430.1	860
RPL7AP60	794
AP001979.1	751
AC007547.1	490
RPL32P10	399
GAPDHP36	918
CEND1P1	455
KLHL23	5513
Metazoa_SRP	281
AC069218.1	762
SAR1AP2	594
LINGO4	2644
AL031985.1	418
AC026316.1	414
RPL13P6	626
PRDX2P4	600
RPL22P1	410
RPL17P41	541
RPL36AP48	314
OR10N1P	1479
OR10D5P	915
RPS7P8	581
AP003040.1	1024
FAM24B	1177
TRIM59	7822
COPS5P1	785
YBX1P4	808
BTF3L4P2	346
MLLT11	2483
CDK7P1	693
NUDCP1	694
ASIC3	2748
FABP5P10	408
GIMAP1	4797
AL049697.1	3530
STRADBP1	1281
AC005229.1	409
RPL32P17	399
KRT18P64	1219
NCLP1	1963
CCDC183	2976
ARHGEF35	2609
OR2F1	5109
AC007066.1	381
CSH2	1755
DNLZ	3099
TOMM40P4	1027
NOC2LP1	2728
AC242426.1	960
RPL12P38	2319
TCL1B	1858
PPP1R2P10	595
RPL23AP62	453
ST13P10	1082
EEF1A1P16	1414
YWHAZP2	728
PTMAP10	329
AC008155.1	397
NPM1P32	604
H3P4	416
SUPT4H1	2079
AL355863.1	293
RBMS2P1	1226
AP001282.1	1499
RPL12P42	499
YWHAZP5	730
EEF1B2P6	673
VDAC2P3	828
NIP7P2	544
TSGA13	2264
RPS6P26	761
RPL6P25	860
RPL7AP9	800
IFITM9P	396
MARCKSL1P1	541
Z97192.2	2379
AC090114.1	448
NRAS	4326
RPL23AP45	468
AP001102.1	409
PGK1P2	1214
AC010099.1	375
AC012618.1	412
RPL22P10	373
AC005521.1	872
ZNF625-ZNF20	3639
HNRNPA3P6	1006
HMGB3P11	604
AC015983.1	373
AC008481.1	396
AC008481.2	531
HNRNPCP6	871
RPL18P11	530
RPL9P18	535
CYCSP19	316
RPL7AP34	801
AL122020.1	459
LTC4S	1192
AC009078.1	783
RPS7P11	586
AC104117.1	900
AC108073.1	674
SLC25A5P6	886
NPM1P50	867
CLNS1AP1	682
ANKRD39	5246
ATF4P1	1073
QTRT1	3430
CHUK	6903
RPL21P18	480
PCNPP3	471
MXD3	5154
GAPDHP44	1007
CNN2P8	913
AC092933.1	945
AC004884.1	319
FTH1P12	551
RPS3P6	605
AP000593.1	712
GSTM2	9116
ST13P11	720
RANP6	644
NAP1L1P3	880
LINC00671	2167
GAPDHP71	1003
COG8	7851
AC104297.1	870
EIF4E2P1	255
AC105052.2	794
AC022217.1	738
ARHGAP19	6167
AC091980.1	288
RPSAP46	882
HAUS7	3968
LCAT	2625
RPS2P17	793
RPL12P18	325
MAGEA12	1965
PTPRCAP	907
CISD1P1	327
ANXA2P1	926
C1QBPP2	825
RBM22P2	1814
HNRNPA1P33	561
PVRIG	1984
AC008677.1	1561
KRTAP4-12	1092
KRTAP2-4	764
GPC2	3837
AC099670.1	783
RBMX2P2	946
KRT222	3169
HSPD1P1	1726
AC080014.1	1201
RPL17P34	555
RPLP1P6	520
VTI1BP2	696
ATP6V0CP3	467
YBX2P1	760
OR5AC1	925
H2AZP1	395
RPL18AP3	528
NPM1P7	844
SIPA1	4652
RPS23P2	415
GAPDHP28	1003
VDAC1P7	847
OR6C69P	893
AKR1B1P2	934
FTH1P3	584
PPIAP82	499
RPL32P15	400
ERV3-1	5027
SYNJ2BP	7057
ARL2	2037
HMGB1P37	609
FIRRE	12157
AC073594.1	364
TTLL13P	3902
CFL1P2	684
AC093816.1	913
NDUFAF4P2	520
EIF4A1P8	1190
AC108039.1	609
ASS1P4	1234
AC008716.1	513
FBLIM1P1	1125
NT5C3AP1	1663
ACTN4P1	1451
RPL26P13	437
TPT1P13	499
LAP3P2	1454
PPIAP16	487
GBP7	2432
IMPDH1P5	1540
AL731556.1	3711
RBMXL1	5087
AC132008.1	286
RAC1P5	576
SRA1	3396
FAM32CP	322
SETP8	628
AC026826.1	361
RPL32P22	403
MTHFD2P5	844
STIMATE	5705
GNG5P1	204
KRT8P41	1514
YBX1P6	1002
TXN2P1	493
AC007000.1	794
RARRES2P2	485
VN1R64P	933
PPIAP81	346
AC005077.1	375
DNAJC9	3218
RPLP0P6	954
AL359692.1	265
AC068050.1	380
HMGN2P32	269
HNRNPA1P64	922
AC103591.1	556
AC103591.2	766
C8orf82	3001
HNRNPA1P13	963
GTF3C6P2	611
LDHAP5	622
CPLX3	2002
AL096829.1	457
VDAC1	3049
AC126120.1	470
ZBTB9	3010
AL807752.1	1322
PPIAP42	487
TMX2	2253
GAPDHP25	1001
AL049873.1	376
SLX1A-SULT1A3	4611
U73169.1	367
KRT18P19	705
AC022882.1	501
AC111200.1	657
AKR1B10P1	942
OR4A45P	901
SLC25A14P1	901
RPL7AP50	795
FAM220CP	831
RPL11P3	523
HEXA	12290
NDUFS3	4507
AL121657.1	531
RPSAP54	886
LEPROT	5237
LBH	4532
BOLA3P3	232
ADAT3	2216
PPP1CB	5760
EEF1DP4	880
RPL7AP4	769
AC016769.1	1010
VN1R37P	748
SAPCD2P1	1184
SLC25A1P3	828
SULT1A4	1945
AC092447.2	669
HMGB3P30	606
RPL22P22	379
GPSM3	1833
AC010493.1	292
RPL31P44	377
LAT	4431
RSU1P3	835
AC106806.1	561
AC010409.1	476
RPS16P8	431
PGGT1BP1	1023
AL137074.1	465
OLA1P2	1264
NCKIPSD	3431
SLC25A5P3	885
ATF6B	3629
AC002056.1	760
LDHBP2	1005
TREX1	1448
AL360271.1	510
SEC14L1P1	2181
S1PR3	13702
RPS7P14	583
CTBP2P6	1229
CAPZA1P3	845
SLC35F6	3902
RPL17P50	546
SETP22	957
AL138847.1	546
EEF1A1P15	1408
RHOG2P	571
HMGB1P10	563
SLC16A14P1	1117
PHBP7	814
PIGCP1	895
FAM209B	694
FABP5P5	406
AC004692.1	424
CLIC1	1942
HMGN2P30	256
DDAH2	2363
PRDX2P2	587
RPS2P52	820
AP000533.1	1177
RPS16P2	440
POLD2P1	997
RAB5CP1	580
ANAPC10P1	556
BRI3P2	378
PPIAP68	502
SERBP1P1	1160
RPS29	9840
ZNF337-AS1	5991
RPS10P14	502
WASHC3P1	340
AP002982.1	877
AL008718.1	487
CENPBD1P1	9728
KPNA4P1	1436
AC093270.1	486
RPS3AP20	787
UGT2B11	2357
ATP6V1G2	2165
MT1P1	183
ZNF134	5139
ACTBP2	1123
FAM210CP	574
KRT8P37	1420
EIF1P7	337
AC010904.1	315
AC011487.1	1423
HNRNPA1P32	963
AC107956.2	454
GTF2H4	2330
PSMC1P2	1204
DDX47	5040
RPL35P4	322
AKR1B1P3	588
NHP2P2	460
RPL7AP38	803
OLA1P1	1189
AC104212.2	613
ZNF888	4444
AC004129.1	796
ZNF845	6450
ZNF321P	2341
KLRK1	3044
CNN2P4	904
RPL13P2	659
CEACAM18	1476
CFL1P5	502
TMX2P1	708
SUGT1P2	992
AC104306.1	371
AC098590.1	897
EMP2	8652
CNN2P6	900
VDAC1P2	850
ACTBP15	1060
KCTD11	3056
RPL21P75	483
AC044787.1	792
EEF1B2P2	676
YBX1P10	975
AL049830.1	425
TAF9BP1	746
RPL32P11	409
PPIAP86	520
AC005019.1	431
RPL7AP64	663
CFL1P7	486
RPL7AP7	797
NPM1P6	871
CYB5AP4	399
RPL13AP7	1705
UBD	894
LINC01521	1943
PPM1N	2571
RPL3P6	1204
CEACAM16	1697
AC109486.1	374
RPS17P1	406
SLC23A3	3601
LTB4R	4465
LIPE-AS1	4340
LTB4R2	3233
CYP2A7P1	815
OR2G1P	931
RPL13P	632
RPL5P8	815
DNASE1	13801
MDP1	1066
LEUTX	901
CSNK1E	7098
HNRNPH1P2	1210
NPM1P33	872
MSRB1P1	354
CCL27	973
IRF9	3582
GALT	4407
HBE1	961
HBG1	1467
RPL22P16	373
CLDN9	1583
SEPHS1P6	1179
AC091153.1	402
AC026477.1	616
AC005840.1	377
KRT18P17	1279
DNAJB1P1	1024
ITGA1	18545
RPS10P2	494
ATP5PDP3	486
AC112187.1	479
KRT18P29	1267
AL035419.1	564
API5P2	1498
AC019080.1	7171
CHCHD4P4	327
NUDT19	2967
ZNF726	6289
AC006122.1	992
AL024509.1	927
ZNF99	7927
AC010615.1	1764
TAX1BP3	1381
RPL7AP14	802
AC007277.1	2189
AP1G2	6897
AC078899.1	1185
AC093151.1	313
ZNF90	6088
AL157395.1	438
NAXD	2973
TM6SF2	2188
PGAM1P7	737
MEF2B	2087
ATP5PBP3	657
PCNAP3	778
KRT18P38	1282
GANC	10954
RPL32P23	405
RPSAP61	878
RRM2P3	1163
RBM39P1	1590
FTLP4	493
TTLL3	10404
REPIN1	4649
RPL23AP29	453
ATP5PBP4	746
MRPL23	2975
ARPC3P5	534
ZNF891	17434
CLDN7P1	1167
AC073310.1	1033
LINC02418	5374
PGAM1P4	750
IFNA7	737
LINC02347	6453
IMPDH1P2	1544
SMIM7	5104
RPS11P7	465
UCA1	4154
FBXO16	3932
ARF4P3	509
RPL7P17	724
TSPAN4	5837
RPL6P5	828
AL360182.1	468
MANEALP1	1024
BX842568.1	551
RPL21P17	475
RPL23AP39	405
CPSF1P1	3730
GNAQP1	1067
CPNE1	3608
CYP4F30P	2404
ARL16	2457
RPL9P21	505
AL096701.1	457
SMCO1	1846
PLAC9P1	627
WEE2	3061
PAXIP1-AS2	8880
MAGEB1	1971
TPT1P5	521
LDHAP4	998
PAFAH1B2P1	691
LYRM4	3950
MYCBP	2773
PRDX1P1	596
SNRPEP9	238
AC005005.1	682
TMEM213	4813
AC094103.1	1404
AC132008.2	3502
PRCD	5294
ACTN4P2	1892
RPL7P60	735
AL390728.1	1941
LINC00887	4867
LINC02026	2937
AC092952.1	1209
ALG3	3455
SDC4P	601
AMZ2P1	3858
PLEKHM1P1	8469
PPIAP23	497
PTMAP5	1162
GCC2-AS1	799
XPOTP1	2398
ST7-OT4	2664
ZNF788P	5692
RNF152P1	604
UBE2V1P2	440
SH3D21	8142
SMIM30	1843
HMGN2P31	273
TTC41P	6495
EEF1A1P12	1346
TPM3P2	723
RPS4XP1	787
HNRNPA1P43	910
KRT18P10	1287
AC084017.1	860
CTAGE14P	2403
C19orf38	1552
IQCJ	2932
TUBBP2	411
HNRNPA1P10	962
C17orf67	2434
MINDY4B	2355
AC004980.2	497
SETP21	892
PUDPP3	636
AC010336.1	4739
CTAGE11P	2353
AZGP1P2	345
FIS1	1791
AC136896.1	547
RPS2P6	895
AC018695.1	664
ANKRD36BP1	1779
RPSAP53	862
KCTD9P4	1166
AC124312.1	1590
STARP1	869
RPS3AP33	663
LGMNP1	1300
AGGF1P1	2073
ANG	1439
AC010442.1	816
SCART1	8015
AC046134.1	666
HMGN2P39	273
KRT8P14	1442
RAD51AP1P1	1001
NPS	1231
PDCL3P3	715
HMGB3P13	607
RPL39P5	449
COLCA2	2059
APTR	5916
FOXO1B	1527
ALDOAP2	1076
MRPS21P6	261
SPDYE3	4131
AC022296.2	682
Metazoa_SRP	251
MBLAC1	1477
AZGP1P1	1735
ATP5MC1P6	412
CXADRP1	1095
CBX1P4	457
CBX1P2	458
C3orf56	1740
RPL31P1	372
SLC9B1P2	1184
ABCD1P5	754
AC009053.1	3828
CTAGE16P	2412
FOXI3	2841
SOGA3	4325
ATP5PBP2	760
OR4F13P	2054
AC011491.1	705
OR1X5P	894
VAC14-AS1	9145
PAFAH1B1P1	937
NEURL1B	6427
RPL18P10	538
EFCAB9	704
RPS3AP36	775
EIF4EP5	640
HAUS3	10300
CYB5AP2	793
RPLP2P1	340
VSTM5	3936
NFYBP1	618
LINC00488	3613
RPS3AP26	784
TUBAP2	1613
KANSL1-AS1	976
LCNL1	4052
RAP1BP2	544
LINC02085	2051
BBIP1	8442
TRIM77	1353
GNAT3	1239
KRT18P13	1290
FAM149B1P1	1610
LRRC37A4P	7760
NPM1P10	865
CYCSP6	302
VPS33B-DT	3429
GOLGA2P8	779
NIFKP1	889
AS3MT	2450
FAM185BP	1284
FAM187A	3459
RCN1P2	915
PLIN5	4815
RPL7P29	728
TPT1P6	514
SMARCE1P6	1216
RPSAP28	874
RPL7P1	747
OR7E148P	971
SEC14L6	3392
SPINK13	1175
HIGD1C	371
NOTO	2433
KRT42P	4512
PPME1	7749
KRTAP2-2	733
AC130709.1	1212
AP000343.1	385
STARD10	4076
KRT18P33	1043
ZNF705E	3442
RPS15AP1	391
RPS4XP3	413
GTF2IRD2P1	3528
AC087491.1	956
MEG3	23224
SDHCP2	501
COPS8P2	627
LRRC37A11P	7190
AL365217.1	2436
AC019077.1	397
RPL21P41	264
RBBP4P4	1289
NUTM2D	6933
GAPDHP15	975
CPEB1	8215
HMGN2P15	270
ZNF971P	1539
PGGT1BP2	1028
AL354710.1	246
EML6	16317
CTBP2P5	1264
NPM1P36	835
ADAM24P	2101
RPS19P1	434
AC142086.1	2389
SLC6A10P	4479
POLR3DP1	1176
NDUFB5P2	566
RPSAP6	882
AL445529.1	389
DEFB113	249
DEFB133	609
COMMD4P1	876
AC073592.1	1717
AL513122.1	1463
ZNF727	8478
HNRNPA3P3	1137
B3GNT10	2516
ZSWIM8	7929
RPLP1P5	305
KRT8P26	1276
SLC29A4P2	1089
SLC29A4P1	971
AL157702.1	426
RPL6P12	846
RPL9P16	567
IQCF5	529
ANKRD49P4	713
IQCF6	520
C10orf105	4891
LINC01913	5084
ARHGEF33	5500
NPAP1P2	1234
C12orf71	1022
COMMD4P2	386
IFRD2	3712
AC116407.1	1599
CAPN14	3984
ZBED1	4764
AC005562.1	8702
KRT18P49	832
