gene_name	length
Akr1c14	3239
Adra2a	4832
Sfxn5	9635
Vav3	6005
BC034090	8222
Emx1	2184
Lrrc14	5647
Egr3	4406
3300002A11Rik	726
Sf3b3	10919
Spr	3545
Fndc3c1	6315
Fkbpl	1336
St18	6464
Gadd45gip1	2494
Mnd1	875
Rbm4b	9979
Recql4	4342
Mtss2	5311
Calm4	917
Tmem131l	11726
Nrxn2	13812
Exoc6b	15133
Clcnka	2942
Rpap2	4136
Npbwr1	3692
Tlr13	4304
Asb13	5395
Dysf	8328
Tubgcp5	8934
Atp7a	8734
Atp6v1h	9746
Lpcat2b	2782
Tasor2	12454
Ephx4	1646
Tmem87a	7528
Alg3	1690
Tcea1	3017
Ppp1r16a	4119
Tpsb2	1594
Dnah8	26820
Fgb	3810
Tpbpa	2133
Foxh1	1365
Mrpl15	8487
Pla2g4c	3747
B3galt2	9288
Olfr1015	2483
Gm28042	5188
Kcnk10	8774
Ston1	4521
Engase	5184
Fgg	2093
Cdk10	4304
Klf9	4815
Ppargc1b	3990
Best4-ps	1380
Lgals3bp	2847
Rbm46	2499
Zfp267	6800
Pxk	4042
Cfhr2	2326
Map9	6671
Mapkbp1	7602
Ccp110	8256
Zdhhc15	5509
Usp36	7689
Gucy1a1	6968
Chmp2a	1162
Gde1	1692
Parl	3894
Rbm34	4970
Vhl	2997
Ndufb7	4522
Brk1	1095
Mga	15340
Zswim5	5582
Trim36	4933
Aspm	11590
Ppp3r1	3228
Tnks1bp1	6425
Jcad	7311
Zfp446	7175
Fancd2os	1359
Zbtb41	8400
Slc16a2	4263
Cdkl4	3341
Rnf225	3239
Rfc3	3611
Zfp944	2784
Gria2	15548
Coil	3520
Tesk2	4272
Dnah17	16126
Ttc37	11802
Kcnk1	2235
Neu4	4637
Slc66a2	6105
Scaper	5428
Rxfp1	10052
Pds5b	9839
Cpsf1	5637
Fancd2	7937
Cct2	2557
Cd226	4891
Ccdc182	1204
Rpap1	6636
Ccdc17	2634
Fgd5	6292
Prss29	1181
Galnt17	9405
Lyl1	2033
Gpbp1l1	4158
Phka1	6259
Myrfl	3164
Ypel4	2614
4930590J08Rik	5175
Poglut1	4658
Farp2	5235
Zfp551	2636
Zdhhc5	5047
Ccdc174	9188
Nlrp4b	4491
Hdlbp	11320
Fstl5	9264
Ctnnd1	7319
Meak7	4132
Ano7	3984
Ccs	1782
Golim4	11072
Kctd7	4368
Tmed8	7409
Atp2c2	3222
Scn11a	5931
Vav1	3688
Ptgdr2	2644
Tpst1	2789
Srsf2	2958
Mks1	4044
Nlrp4d	2946
Pomt2	7954
Tspan8	1702
Sik3	9318
Serpini2	1411
Tmem63c	4089
Zbbx	3034
Exoc3	6001
Ino80	6803
Tspoap1	9499
Cipc	4863
Lrrc58	8604
Mab21l4	2368
Ogt	8045
Scx	2007
Zfc3h1	7848
Emid1	2890
Ccnd3	8775
Irf2bpl	4098
Faah	7834
Zbed5	4976
Rhbdd3	2790
Rnf43	6558
6430628N08Rik	1605
Nsf	8346
Hsdl1	3235
Chmp7	6302
Lsm3	2753
R3hcc1	2766
Gas2l1	6100
Chchd4	5192
Loxl2	5405
Polq	9685
Rasl10a	1413
Efcab14	8201
Mrps17	6490
Ankmy1	4846
Vps18	4786
Atm	10338
Septin14	1738
Gpc1	5159
Slc38a8	3499
Rhov	1703
Foxj1	2623
Usp54	9068
Gm884	10977
Golgb1	11862
Hdac11	3849
Plekhm1	5968
Slc25a37	6021
Senp6	7016
Agpat1	3001
Arhgap27	6415
Flvcr2	3504
Exosc4	1945
Ints14	3277
Zdhhc14	3078
Batf	1406
Setd5	18347
Jdp2	2148
Thoc5	2861
Igsf9b	16686
Dnajc17	1308
Evpl	6384
Nipsnap1	2649
Nek9	5386
Traf3ip1	3712
Fhod3	7251
Med13	10840
Fam53c	4517
Ccdc15	5773
Sdr42e1	2957
Tmem132d	6481
Kif4	5514
Iqsec1	15941
Trim59	3352
Slc26a2	12370
Exosc1	4053
Tmem132c	5850
Kctd9	4746
Brip1	7454
Plcg2	4298
Zbed4	5764
Fam151b	1362
Ina	3240
Cstdc7	294
Wbp2	3177
Cbl	12345
Ube2f	8842
Gtf2h5	3855
Smc4	5210
Ramp1	3022
Mtmr3	7588
Skint2	2384
Cpne2	3200
Csta1	2783
Tkfc	4617
Tulp4	18054
Wdr5b	2739
AI661453	5056
Barhl2	2314
Ssu2	2543
Cmip	6495
Fbxo15	3360
Lif	4350
Spata6	5616
Kcnh5	4058
Pja1	3324
Tbc1d10a	2733
Neurl1b	6331
Pkd1l2	8301
Parp14	9306
Gcsh	1579
Myo15b	9857
Zfp707	3493
Zxdc	8254
Cops8	4448
Tmem30b	2991
Gm9761	492
Gbp8	3443
Trmt5	2139
Cyb561a3	3910
Dhrs11	1603
Gulo	2263
Slc24a1	5213
Polr3b	5262
Uroc1	3472
Eda2r	5891
Ifit1	2656
Six4	10855
Pkd2	10169
Scara3	3597
Dynlrb2	556
Caskin2	5177
Rasd2	3176
Sec22a	5223
Diaph2	11553
Ly6g5c	509
Snx2	2702
Uaca	5807
Gbx2	2177
Poglut3	3642
Edil3	13677
4930556J24Rik	1220
Pcnx4	4300
Mad2l1bp	1272
Hmgxb4	5227
Gjc1	5003
Zfp395	4733
Ice1	11190
Hsd17b13	2157
Fbxo16	3970
Scn10a	7966
Zfp418	5347
Morc2a	6422
Rsrc1	12000
Hdx	9534
Zswim2	2224
Tex16	4443
Zfyve9	6459
Washc4	6098
Ccpg1	7497
Atp5h	1465
Inpp5j	5092
Ptpn13	12102
Daam1	8096
Tent4a	8918
Pla2g3	4696
Olfr1347	1823
Exph5	10519
Hid1	4595
8430429K09Rik	2649
Slc41a2	5349
Myo5a	14803
Ppp1r18	4317
2700049A03Rik	5879
Mon2	14041
Pof1b	3886
Tut4	8684
Chst11	5527
Ppm1h	10226
Pik3ip1	4272
Ssh3	6080
Mtrr	5198
Rxylt1	5614
Gpatch8	8178
Prss55	1403
Ly6d	744
Zyg11b	9046
Setmar	1765
Tiparp	4358
Cd300ld	2645
Zyg11a	2597
Ankrd12	13748
Lrrn1	3700
Cd300a	4738
Ythdc2	8878
Cacna1a	12310
Tmem109	3798
Galp	650
Bmp2k	8480
Itga2b	5454
Xpot	6033
Pbx2	3640
Tdg	5374
Dbn1	4514
Gpr142	1116
Rnps1	5131
Ppp1r1c	5826
Sema3f	5197
Fam171a2	3119
Prr7	1359
Fras1	17709
Spertl	1173
Nlrp4c	4009
Neurod1	2729
Dnai2	4568
Gns	9442
Grn	3474
Ppp1r21	4255
Ttyh2	3739
Tmx4	10907
Cnot6l	10313
Mrps10	8079
Adgrb1	7222
Dgkh	16975
Pabpc5	2434
Nostrin	1888
Mfrp	4334
Nagk	4676
Sirt6	2785
Mast4	32401
Pcdh11x	13946
Tmub2	2544
Tle6	3088
Map4k5	8614
Glis1	3645
1700006J14Rik	2885
Dusp5	2473
Asb16	2843
Tle2	6221
Hrob	3032
Dsg1c	4088
Vax2	1242
B3galt1	5753
Gna11	4097
Cd207	1522
Dio1	1970
Gpsm3	1343
Rab24	2015
Gna15	2135
G6pc3	2226
Ccdc122	1985
Cpne7	5268
Unc13a	12623
Zfp661	5165
Sos2	8514
Colgalt1	4326
Scn7a	7338
Grip1	8780
Celf5	6709
Cpsf7	6416
Nrip3	4012
Nup54	3328
Nxnl1	2730
Tet3	16695
Tespa1	6294
Gnat1	3029
Larp6	2440
Art3	3932
Plvap	1987
Ttc21b	9282
Tmem127	4811
Acot11	6056
Mfsd12	3971
Cxcl10	2252
Fam214a	6637
Ano8	6847
Ankrd27	6058
Myl12b	2770
Fam151a	1923
Gipc3	3521
Nudt19	2680
Mrpl34	607
Tbxa2r	1919
Lrr1	1500
Cactin	2840
Sncb	2145
Rps29	693
Cog3	5226
Filip1	5221
Pip5k1c	5730
Cobll1	8342
Ncaph	4307
Sidt2	5146
Pygo1	7916
Ushbp1	6461
Mdga2	18336
Cby2	1976
Tjp3	3714
Cdhr2	4129
Ttc22	3318
Ly6g6f	1141
Dhcr24	4028
Rnf44	5202
Rtkn	4269
Dhx8	5032
Mrpl54	825
Arl4d	1382
Synrg	8744
Tmem106a	3138
Zfr2	7483
Cog7	6483
Cebpa	2636
Atcay	3996
Rubcnl	4799
Lbx2	934
Dop1a	20476
Dapk3	2532
Parm1	5068
Hrh2	5935
Otoa	8439
Vat1	2766
Eef2	3324
Htr2a	5606
Foxn2	7357
Dpp4	6319
Igsf6	2175
Rundc1	3223
Zbtb7a	6808
Epgn	1807
Baz1a	7159
Ncapd3	7891
Map2k2	5663
C8a	3636
Nek11	4246
Tbr1	5486
Creb3l3	3016
Ccl5	960
Zc3h12b	8032
Kri1	4182
Anapc13	2377
Rrp12	4340
Dhx57	6042
Mgat4d	2116
Zc4h2	2257
Eef2k	7408
Xkr6	7258
Oma1	2144
Mtmr9	3738
1700020L24Rik	1050
Becn1	7065
Secisbp2l	8222
Fam167a	4274
Eva1a	2805
Egln3	2662
Dcbld2	8401
Shc4	8263
Wnk4	4148
Neil2	5017
Gcfc2	7846
Dnai4	7307
Gm6781	1242
Brinp3	7003
Arhgap5	10887
Secisbp2	4626
Nubpl	4954
Gpr33	1388
Eif2s3x	3812
Elmod2	11138
Ap2b1	8755
Mitf	6196
Ints6	16805
Zc3h12c	6845
Kcne3	1779
Tanc1	14570
1110059E24Rik	3067
Plekhh3	3582
Ccdc186	6899
Nlrp2	3509
Ppp1r32	1652
Heatr5a	20676
Slc24a5	2330
Fam124a	4406
Ubd	931
Nkx6-1	3138
Ano4	7265
Rfpl4	1716
Tubg1	2266
Arl6ip5	1442
Chrnb4	3723
Pramel17	1976
Lars2	11089
Epn1	2810
Sppl2b	4705
Slfn8	4091
Xrra1	4398
Leprot	1898
Lsm7	1601
Rims4	4962
Spcs2	4221
Ccdc106	2699
Pdk3	2561
Abraxas1	3011
Trim13	1650
Scai	12341
Lcat	1342
Kcnk15	2003
Neu3	3341
Oaz1	2558
Eogt	4900
Pcyt1b	5357
Hectd1	14950
Tut7	14732
Abi3bp	7416
Amh	1670
Helq	5069
Pkig	3990
Impg2	9275
Hpse	3516
Tpbg	3828
Raver2	6342
Arx	4391
Plekhj1	1725
Ssc5d	4590
Adrb1	3382
Vps13c	16299
Nat14	2080
G2e3	7886
Wdr38	2871
Sgcg	3822
Cops4	5006
Klhl35	2572
Mid1	6720
Ror1	5762
Gnptab	5883
Gdpd5	6739
Sec31a	7884
Fbxo33	4466
Uchl4	1162
Lzts2	3608
Nup37	3328
Ccl12	537
Uvrag	9035
Kcnh4	3954
Nfkbiz	5018
Pdzrn3	7256
Parpbp	3594
Rmi1	6568
Gm49322	4520
Ssx9	602
1810055G02Rik	2351
Ccl7	801
Hacd2	3749
Shq1	7007
Pcsk7	5202
Pmch	749
Ccl2	1138
4930415L06Rik	2617
Brsk1	4100
Dennd1a	15344
Cfap53	2600
Dcaf8l	4183
Klf16	2674
Oser1	2600
Emsy	17256
Crb2	6698
Kank4	4795
Tmem98	1633
Fam170a	1417
Mageb4	2495
Ptprh	4187
Sstr1	2046
Abca17	5572
Rabgap1	12615
Haus8	5278
Myo1d	6465
Thyn1	2813
Ccr3	3272
Foxa1	3327
Samt3	1048
Fignl1	4839
Prdm8	4855
Tnni3	2063
Stab2	8757
Rcbtb1	6010
Slc25a21	4872
Galm	2476
Tab3	6639
Mbd3	1987
Plk5	2678
Fthl17a	835
Tgfbi	3771
Tstd2	5570
Cdcp1	6765
Reep6	2506
Cox18	2710
Slc12a8	4444
Fbxl21	4795
Ntng2	3990
Tdrd7	3958
Gnptg	2249
Tsga8	1070
Vmn1r172	9109
Npffr2	1643
Prdm4	4914
Eif1	2098
Ccdc180	5292
Gc	1845
Leng8	6395
Capn5	5485
Igfbpl1	3250
Krt17	1551
Mpv17l2	1322
Wdr20rt	2932
Aldh1b1	2298
Pcdh17	12991
Ankrd11	16580
Dcaf10	7305
Utp6	4517
L3mbtl1	4193
Iqcg	6164
Kcnh8	4557
Gdpd4	3053
Tsen34	2541
Krt33a	2063
Chrna5	3126
Fam174c	678
Mboat7	8339
Prpf39	11967
Trmt10b	2641
Ky	5879
Togaram1	12476
Frmpd1	5324
Ric8b	5272
Midn	4307
Rsf1	19039
Olfr1509	2577
Rubcn	7478
Cnot3	7129
Grhpr	1603
Muc20	4027
Cbarp	4996
Aamdc	3833
Zcchc7	9612
4930480E11Rik	1486
Lrfn5	9540
Gtf3c4	7230
Zswim4	4625
Sbno2	10715
Ndufa3	1022
Tnfsf9	1290
Kcnc2	7138
Melk	2972
Thrsp	2189
Isg15	703
Caps2	3422
Rnf38	8336
Arhgap45	4478
Slc51a	3198
Alg8	2784
Dok3	2459
Usp35	5288
Abca7	6752
Prkx	5807
Supt16	5039
Dagla	5747
Grin3b	3296
Wdr18	6005
Selenoo	3744
Bbs10	3049
Tmem161b	6262
Fbxo45	4179
Dym	9195
Xylb	4106
Dync1li2	6027
Mrps2	2919
Kiss1r	3856
Krt20	1927
Cd99l2	4902
Ggta1	4709
Ugt2a3	2117
R3hdm4	5584
Acta2	2196
Cmtm2b	880
Cep19	1751
Zdhhc17	7048
Twist1	1628
Ins1	1062
Mlc1	2801
Ugt2b35	3359
Plekhs1	3628
Tk2	3571
Pim3	2427
Ppp1r26	5619
Krt25	1989
Polr3g	3936
Plppr3	4357
Ugt2b1	2573
Lysmd3	4250
Ddx11	6627
Alg12	2356
Ids	5101
Krt222	3292
Ythdc1	13651
Misp	2848
Cdhr3	4569
Tmprss11b	4171
Palm	5655
Syt1	8338
Zfp983	4354
Pawr	1745
AI182371	3050
Zhx3	13259
Hykk	8936
Cox8a	619
Rnf126	1704
Cerk	4812
Rnase1	992
Uba6	8159
Gramd4	5567
Dennd5a	8677
Dcdc2a	8284
Cd276	3658
Ptprq	7499
Bbs9	6243
Myf6	1263
H2-Q4	2596
Chst4	2282
Olfr750	5789
Cog5	6298
Pknox2	10335
Aldh5a1	5647
Ibtk	8628
Ttc38	3842
Gsx2	1665
Acss3	7196
Fbxw2	9501
Ascl3	700
Pip4p1	4491
Dock4	22923
Tdp2	3286
Apex1	1422
Odf3l2	1248
Tmem59l	1663
Ints6l	7173
Rusc2	7923
Gm7008	1524
Nme5	1154
Fnip1	7119
Fam214b	4129
Ripor2	11825
Mettl25	2688
Fam122c	995
Tmtc2	7779
Fam122b	4409
Parp2	3628
Tmem63b	5098
1810046K07Rik	1497
Prtg	9158
Zfp57	3786
Adamtsl2	7993
Gm12221	1131
5031439G07Rik	9604
Dnajb5	5936
Fmnl2	5636
Sugp2	14428
Ptpn23	5619
Smug1	6141
Phf24	7118
Slc2a6	3211
Galt	2471
Sigmar1	3136
Slc17a3	6777
Zranb3	9079
Slain2	8446
Hyal3	1948
Arl5a	5409
Dgkb	11377
Slf2	7477
Myrf	8562
Vezt	20631
Colec12	8725
Rab3gap1	11739
Prr5	1917
Mbnl3	8743
Slc17a2	5956
Lmo1	1552
Metap2	7654
Rpp25l	856
Il5	1537
Rfxank	3967
Slc9a3	5504
Frmd7	2142
Fam110c	3088
Acaa1a	4414
Hoxc9	2430
Meox2	2360
Tm6sf2	1901
Mgat5	10291
Prickle1	4345
Surf6	4071
Fam219aos	708
Pphln1	4545
Ccdc38	4305
Sostdc1	1781
Cd200r3	5984
Gatad2a	5589
H1f2	1560
Sapcd1	1028
Dipk1b	2476
Ankmy2	6020
Rorb	11076
Slc26a8	4756
Gxylt1	6722
Arhgap36	3421
Ndufa13	1251
Rif1	10504
Sh3bp4	5112
Nepro	5741
H1f6	912
Polr1has	1713
Leap2	531
Pdzrn4	4733
Ska1	2669
Kctd1	7917
Agr3	972
Ube2r2	4189
Armh4	9271
Tbc1d21	1332
Gmip	5552
Rbm43	2633
Trpm8	4732
Igfbp7	1209
Pnpla8	14174
Fstl4	4380
Edc4	5497
Lrrk2	11834
9530068E07Rik	3296
Macrod1	1228
Snapc4	6622
Naa30	6970
Noa1	4029
Ap5m1	11392
Gramd1c	5018
Lrrn3	3865
Slc2a13	8367
BC031181	1743
Zdhhc23	5836
Rpl39-ps	151
Lzts1	6802
Skp1	2211
Polr1h	819
H2-Ea	1036
Srp72	5717
Qsox2	4644
Slc18a1	5401
Kidins220	8669
Igsf10	10150
Tmem260	21065
Ubac1	2632
P2ry12	2546
Csgalnact1	5093
Gpr101	5410
P2ry13	2528
Rmdn2	4223
Serbp1	20117
Tmem258	1611
Abt1	4456
Cracd	12305
P2ry14	11059
Gadd45a	1764
Sec24a	10683
Glb1l2	9043
Ppp1r11	1975
Glt6d1	1403
Gng12	4727
Cep135	7188
9530077C05Rik	4856
Arsi	2975
Pcdh8	4538
Gpi1	6452
Tbcc	1164
Siah2	2999
Exoc1	12042
Npy1r	3454
Calm2	1467
Thap11	1819
Lum	2448
Lcn8	651
Hif1an	6606
Arhgap26	9723
Wtip	2383
Elf1	6737
4930544G11Rik	1406
Megf11	11181
Marchf1	7146
Tbc1d24	8557
Btg1	5276
Prss56	2180
Rnf39	1795
Eea1	9592
Akp3	2099
Fam13b	9061
Tmem255a	4490
Rnf13	10019
Phpt1	1074
Cdh8	7740
Commd2	3312
Scgb2b2	586
Greb1	9580
Card11	4866
Ppfibp2	10876
Sbf1	6826
Cdc42ep3	2309
Slc38a7	4144
Rnf113a1	1223
Adamts2	9336
Cnot1	17169
Akap14	1792
Ermard	7247
Sh3tc1	5735
Iqce	12037
Stpg4	1208
Lgi4	4584
Ppp6r2	9345
Ndrg4	4893
Ttyh3	5684
Bicral	6851
Fxyd1	2186
Upf3b	3999
Tex44	1724
Fxyd7	693
Spg20	7683
Fgf1	5463
Grifin	613
Fut7	2355
Arhgap21	9271
H2-Aa	3798
Cpz	2245
Ccdc113	1288
Chst12	2362
Alx1	5756
Plxnb2	7720
Eepd1	2935
Eipr1	4998
Rfxap	2242
Etl4	16148
Mgat4b	2719
Atp13a2	6000
Alg5	3728
Mag	4072
Clcn7	5291
Nudt1	1473
Ccdc148	9929
Tbc1d9b	6429
Man1b1	5391
Olfr6	6834
Colec11	1621
Olfr11	3265
Dennd3	5709
Tcaf1	9638
Cenpt	3646
Tmtc3	8939
Aaas	2798
Cc2d1a	3710
Tmem184a	5277
Nop14	2730
Ago2	14031
Zcchc12	2280
Cab39	7077
Cyld	12576
Micall2	4144
Zscan12	5003
Cysrt1	1330
Rbm42	2188
Oxsr1	5350
Psma8	2494
Olfr701	4193
Ttll7	8266
Cuedc2	2358
Pramel5	2299
Cox6b1	708
Tubb4b	2088
Kcnk9	12300
Dnajc12	4476
Dner	4784
Kif15	11020
Wdr44	8353
Stpg3	1945
Decr2	2653
Anln	9063
Tent4b	4937
Rps27l	816
Klhl13	4253
Slitrk2	8080
Mbd5	19632
Fam135b	19492
Noxa1	1617
Cnep1r1	3563
Entpd8	2715
Slc6a20a	4084
Dpp10	17227
Atoh7	1629
Sun1	7596
Jmjd4	7115
Amdhd2	3659
Topors	3856
Ssx2ip	4200
Igflr1	1270
Lpar3	2464
Pnpla7	7496
Plch1	8637
Psenen	1275
Siah1a	1968
Lin37	1388
Mrpl41	888
Mcoln3	3467
Hspb6	2299
Gjd4	2661
Wnt4	4194
Ptcra	1283
Mrpl55	1027
Dchs1	11052
Syde2	5751
Proser3	4717
Smad6	3205
Abcc12	6651
2410004B18Rik	2029
Dna2	5878
Phkb	7417
Acaa2	1516
Arhgap33	5336
Arhgef26	10116
C1qa	1040
Gtdc1	7928
Prodh2	2459
Ehmt1	8116
Rap2b	6793
C1qc	1931
Zfp157	8782
Trpv5	3243
Neto2	6129
Fzd8	5974
C1qb	1088
C1ql2	1999
Unc93b1	3031
Piwil4	5392
Trim67	8744
Kirrel2	3939
Zfp280c	5236
Ttc7	6720
Tex46	683
Stox1	3680
Cst13	783
Mucl2	1046
Stag3	5733
Nfkbid	2346
Aifm1	4006
4921524J17Rik	1679
Try5	902
Kdm1a	5179
Elac1	4971
Rab8b	4733
Tmem71	2988
Map11	3847
Slc39a12	2998
Aadacl2fm1	2789
Kifbp	4892
Lrfn3	2886
Cst11	615
Bcorl1	8516
Clca2	4646
Wnt8b	3479
Cfap221	2915
Trim17	3736
Spryd3	2927
Cnpy4	2399
Zic4	10335
Tmem177	3341
Anapc10	4837
Taf6	4476
Tfb1m	3609
Zdhhc9	6733
Pml	5571
Trim3	4569
Otud4	8096
Nxt1	1116
Asap3	4225
Zfp39	3890
Tns2	5452
Xpnpep2	4878
Zfp113	6754
Apln	3149
Hk1	8532
Ss18	10193
Sstr4	1424
Frem2	13255
Zscan21	3198
Wdr62	5743
Mmaa	6023
Foxa2	2370
Pramel18	1455
Zfp146	3270
Tspan15	8183
Apbb1	4408
Clca3b	3361
Pax1	4492
Inhbb	4255
Smpd1	3337
Azgp1	1610
Paip2	3541
Cavin3	1662
Sh3glb1	7467
Gm5229	358
Rbmxl1	1695
Scd1	4892
Selenof	5819
Rnf139	5110
Trmt12	4454
Prr32	1110
Slc35b2	3105
Lrg1	1408
Gm9762	444
Rab11fip3	6935
Ttc29	3541
Dcaf15	2372
Socs5	6416
Fer1l6	8053
Zcwpw1	5697
Ralgapa2	18811
Setd7	10813
Sik2	9539
Fam91a1	6627
Trim58	2192
Psd	7636
Tmprss13	3245
H2-M10.6	1407
Prmt9	5679
Aff3	6654
Myom3	6038
Tas2r108	1013
Cfap61	10606
Lypd8l	1399
Arhgap10	3084
Ddx1	5080
Lrrc20	3216
Ndufc1	1495
Il22ra1	2569
Wee2	3140
Mgarp	2067
Ppp1r14a	1367
Spaca5	640
Mycn	3295
Nodal	2095
Dennd11	7811
Elf2	9563
Krt80	6393
Grhl3	2789
Cyb561d2	1974
Pacrg	1572
Rbm17	2405
Prf1	2584
Atg101	1597
Islr	2686
Fam193a	7418
Spry1	2906
Thap1	2915
Lipt1	2051
Syn1	3299
Mospd3	1839
Zfyve28	5756
Fgf2	6782
Hook3	28486
Mxd4	8483
Matr3	10158
Spred3	6218
Clic4	6572
Zfp692	1963
H2-M10.5	1383
Pldi	853
Pomk	3613
Mex3c	3738
Itih2	3315
Aagab	5681
Dzank1	8262
Hgsnat	3305
Kin	1705
Aldh3b3	4179
Rsrp1	3349
4932438A13Rik	32279
Gemin5	6618
Tmem97	1375
Ovol2	2113
Galnt6	3871
Stag1	11781
Tbcel	8483
Ldlrap1	7010
Lsm1	3093
Ttc13	10286
Man1c1	5722
Banf2	571
Tacc3	3552
Jade3	5209
Bag4	7032
Traf3ip3	5756
Tap1	5476
Bbs7	5390
Capn15	5729
Larp1	6829
H2-M1	1057
Hand1	1997
Mfsd2b	5148
Map4k1	3077
Fam53a	9114
Slc9a7	3820
Taf2	6878
Slc12a9	5020
Hrh4	1626
Chst7	2206
Paqr7	4259
Nudt22	1195
Actr1b	4274
Letmd1	4847
Uvssa	8666
Dipk2b	3499
Sf3b6	2854
Ccn3	2869
Letm2	7238
Srrt	5244
Pafah2	3616
Kdm6a	8383
Enpp1	10257
Ctbp1	4476
Hhat	9150
Trmt6	5384
Spon2	2947
Rims2	10389
Muc3	14181
Nmur2	3302
Rcor3	13622
Atp11b	9176
Icam1	4360
Htra4	2404
Cnnm4	4829
Tbc1d2b	8799
Serpine1	3876
Ranbp10	6313
Dmxl1	21923
Best1	2579
Endod1	4645
Taar9	1047
Depdc5	11774
Vgf	2973
Fer1l5	6356
Slc30a1	5244
Adam32	2993
Uqcrh-ps1	268
Vnn1	2416
Cep85	5269
Tulp1	6664
Arid5a	12540
Slc22a20	1897
Slc18b1	3258
Azin1	6256
Ints7	7319
Fbxo27	3062
Klf10	4179
Tedc1	4299
Acp7	2651
Uggt1	12853
Dtl	13709
Thoc2	12666
Tbx10	1778
Erv3	3378
Asxl2	15941
Ubr5	15388
Slc2a12	4237
Zmat4	8310
Cib2	1433
Nenf	742
Fam168b	5219
Arhgef4	9861
Pank2	4912
Ppfia1	12556
Mavs	3345
Bcdin3d	4652
Atg14	4322
Prss40	2105
Mrpl47	4419
Rapgef6	13295
1700021A07Rik	721
Fbxo34	4275
H2-M11	1006
Shank2	11137
Aldh8a1	4389
Dlgap5	6805
H2-DMb2	1747
Plekhg2	6797
Zdhhc18	5382
Rps16	1266
Vash2	4314
Mcrs1	3506
Wdhd1	7349
Tob1	2288
Ephx3	2502
Pkd2l1	3530
Kcnh3	5756
Gch1	6251
Nr0b2	1132
Rskr	4299
Clba1	1960
Kdf1	2379
Nme1	3342
Gm5519	507
Adgrl3	17750
Osbpl5	4915
Bclaf1	15301
Kcnmb2	3128
Tnfrsf23	3962
Spag1	11167
Atoh8	2507
Wdtc1	4800
Kcnk2	4943
Cldn11	1870
Rgs22	5664
Cdkn3	2371
Slc25a43	1780
Zbtb42	3490
Zfp60	8390
Prkci	5551
Vps13b	21273
H2-DMa	3448
Phc3	17485
Kctd8	3373
Slc20a2	6216
Gdf7	1423
Gpr160	4227
Cdkn1c	2039
Ldah	7297
Rfx7	15302
Inf2	4871
Esyt3	7138
Armc3	2830
Atp8a1	14278
Aspg	3521
Tmem247	759
Ahdc1	8444
Ddhd1	14076
Lzts3	4252
Tecta	7411
Cd81	2879
Spag6	3392
Fam13a	10505
Cisd1	1084
Fermt2	5191
Ccdc33	5342
Tmem33	8961
Gnpnat1	4735
Ckap2	3215
Avp	577
Mynn	6764
Themis2	3079
2810032G03Rik	3173
Limch1	11703
Actrt3	1961
Nek5	2897
Mrps26	4358
Eef1a1	2493
Phyhipl	9732
Fam222b	3490
Xkr8	4312
Ppp1r16b	8844
Ptger2	5193
Actr5	4186
Slc16a9	3869
Slc32a1	2797
Mrpl23	4883
Pced1a	5072
Mbl1	1570
Dzip1l	7984
Coa8	4016
Vopp1	9821
Defb7	306
Phf12	4909
N4bp2	14946
Adh4	1450
Mat1a	3468
Iqch	6914
Rpl10a	2431
Fam76b	4667
D630003M21Rik	5104
Ctnna1	6425
Fbxw17	3818
Abhd18	11184
Tgm2	4608
Smim14	15976
Tspan14	2650
Ppm1k	6022
Gm5884	1479
Sh2d4b	4236
Vstm2l	1363
Fdxacb1	3256
Rtkn2	5547
Nmrk1	3689
Ifi206	3054
Iars	5272
Cpe	2609
Zfp365	5205
Nufip2	5792
Aim2	3501
Egr2	3398
Ackr1	1405
Jmjd1c	17822
1700017G19Rik	2904
Stk35	6195
Dusp8	4870
Wdr19	11278
Pcdh18	5366
H2az1	1776
Rcor1	5684
Sirpa	4911
Ankrd9	3160
Bri3bp	6571
Ankrd13b	3839
1700018B24Rik	593
Tmem156	3309
Ndufv1	2634
Ddx60	8684
Bank1	7486
Olfr16	2690
Ssh2	18519
Bicd2	6316
Smarce1	6650
Scarb1	8500
Chchd5	1727
Inpp4b	13066
Crp	3444
Ccr7	1978
Fgd3	6012
Ano10	5910
A4gnt	2757
Wdr20	5593
Nsrp1	3628
Card19	1477
Rflna	1940
Zc3h7a	9160
Ninj1	1570
1110032A03Rik	5293
Snn	2967
Itprid1	3589
Muc5ac	10752
6430571L13Rik	2912
Ccdc92	2729
Gm9725	2860
Neurod6	2150
Wnk2	8481
Sh3rf3	7242
Rmi2	4495
Rara	4365
Dhx38	4967
Slc9b2	5497
Igsf9	6612
Slc24a2	12217
Parp11	7026
Arap2	12451
Acd	3625
Cramp1l	7877
Hpf1	4612
Acer2	7159
Dnajc22	1850
Ccdc138	5102
Dnah10	16086
Wipf2	7819
Fam120a	5105
Prm2	894
Rapgefl1	5677
Mindy4	4785
Atp6v0a2	6726
Dennd4c	8482
Phf2	5494
Kcnj9	4288
Tigar	3658
Igsf8	5217
Socs1	2908
Gcc2	9630
Ptpdc1	5151
Cct8l1	1961
Sult6b1	2125
Mrm3	1935
Haus6	6459
Cntnap5c	3931
Dexi	3353
Kmt2c	20291
Dbil5	581
Nod1	5079
Smim3	6828
Dlec1	6696
Cldn22	995
Mturn	5695
Csf3	1413
Rnf144b	4936
