gene_name	Day42vsDay0_log2FoldChange	Day42vsDay0_padj	ID
Ccl5	0.00837928478613449	0.988021956595986	ENSMUSG00000035042
Zc3h12b	0.612477923207268	0.097640532538024	ENSMUSG00000035045
Kri1	-0.206753227091956	0.309068393444213	ENSMUSG00000035047
Anapc13	-0.0818155327396355	0.796285174538172	ENSMUSG00000035048
Rrp12	-0.26256127761817	0.222429323635731	ENSMUSG00000035049
Dhx57	0.203125850810273	0.342447624060237	ENSMUSG00000035051
Mgat4d	-0.0423364850402564	NA	ENSMUSG00000035057
Zc4h2	0.280972253364478	0.482002668010715	ENSMUSG00000035062
Eef2k	-0.189170921735657	0.354087053124058	ENSMUSG00000035064
Xkr6	0.6269592687257	0.192504820654176	ENSMUSG00000035067
Oma1	0.117779408713996	0.739455304176959	ENSMUSG00000035069
Mtmr9	0.0928016580878763	0.684788174121279	ENSMUSG00000035078
1700020L24Rik	-0.569750809715994	0.0875687267540918	ENSMUSG00000035085
Becn1	-0.319161372210277	0.0803985343607227	ENSMUSG00000035086
Secisbp2l	0.208210008628068	0.134104390330373	ENSMUSG00000035093
Fam167a	1.11954510618769	0.00022357827330255	ENSMUSG00000035095
Eva1a	0.0699729384893465	0.898446345103448	ENSMUSG00000035104
Egln3	-0.312719565531091	0.278960711787488	ENSMUSG00000035105
Dcbld2	-0.294048410592359	0.329437030104092	ENSMUSG00000035107
Shc4	-0.733123047013765	0.00772530502840511	ENSMUSG00000035109
Wnk4	0.842144605760157	0.00131837977971888	ENSMUSG00000035112
Neil2	-0.186478019977629	0.639847491831645	ENSMUSG00000035121
Gcfc2	0.0162530322402694	0.972935500148853	ENSMUSG00000035125
Dnai4	0.0994282751495651	0.842035180796622	ENSMUSG00000035126
Gm6781	0.0909811631790646	NA	ENSMUSG00000035129
Brinp3	0.329174316579501	NA	ENSMUSG00000035131
Arhgap5	0.418224812341624	0.0333043862497606	ENSMUSG00000035133
Secisbp2	-0.0161494734760117	0.972274132154546	ENSMUSG00000035139
Nubpl	-0.142440536631653	0.795772527332387	ENSMUSG00000035142
Gpr33	-0.0400728355770089	NA	ENSMUSG00000035148
Eif2s3x	-0.319108534850048	0.140013065590902	ENSMUSG00000035150
Elmod2	0.160421258034681	0.476898240323234	ENSMUSG00000035151
Ap2b1	-0.0160053535259507	0.947337580266682	ENSMUSG00000035152
Mitf	0.361337881990034	0.151297531089161	ENSMUSG00000035158
Ints6	0.216226698202379	0.487490952670225	ENSMUSG00000035161
Zc3h12c	0.275626751117373	0.182723497109704	ENSMUSG00000035164
Kcne3	0.00912167941607484	0.989999519267746	ENSMUSG00000035165
Tanc1	0.672677976101504	0.00246339785863272	ENSMUSG00000035168
1110059E24Rik	-0.245803983171509	0.447141151299005	ENSMUSG00000035171
Plekhh3	0.642162542176595	0.0338803671534987	ENSMUSG00000035172
Ccdc186	0.156322564771445	0.51995210644803	ENSMUSG00000035173
Nlrp2	-0.0400728355770089	NA	ENSMUSG00000035177
Ppp1r32	-0.106557011446448	NA	ENSMUSG00000035179
Heatr5a	-0.145877078651449	0.378775239075275	ENSMUSG00000035181
Slc24a5	-0.168179173147073	0.72081863608341	ENSMUSG00000035183
Fam124a	0.612449517863602	0.153817537273702	ENSMUSG00000035184
Ubd	-0.605391795449	0.121051985726477	ENSMUSG00000035186
Nkx6-1	-0.29251773197917	NA	ENSMUSG00000035187
Ano4	-0.0199095399240315	0.971124003390289	ENSMUSG00000035189
Rfpl4	-0.174534942486221	NA	ENSMUSG00000035191
Tubg1	-0.296732071131765	0.19646519238995	ENSMUSG00000035198
Arl6ip5	0.235089118758515	0.224680164456881	ENSMUSG00000035199
Chrnb4	0.296732567428509	NA	ENSMUSG00000035200
Pramel17	0.0184182023862695	NA	ENSMUSG00000035201
Lars2	-0.325292330302229	0.416294934088113	ENSMUSG00000035202
Epn1	-0.290316891531104	0.128308464970807	ENSMUSG00000035203
Sppl2b	-0.469833330722352	0.0157684674225383	ENSMUSG00000035206
Slfn8	-0.122922600619667	0.672741541057279	ENSMUSG00000035208
Xrra1	0.447669065788001	NA	ENSMUSG00000035211
Leprot	0.102730514883553	0.672747491958786	ENSMUSG00000035212
Lsm7	-0.561758270541895	0.0144487160327625	ENSMUSG00000035215
Rims4	-0.520895348774158	0.284959246228035	ENSMUSG00000035226
Spcs2	-0.0845553961047952	0.716966806612823	ENSMUSG00000035227
Ccdc106	-0.0930492963564707	0.870726813677037	ENSMUSG00000035228
Pdk3	-0.293403691476699	0.29715740416064	ENSMUSG00000035232
Abraxas1	-0.139877673584691	0.739192788624263	ENSMUSG00000035234
Trim13	-0.00124826865557024	0.998272964687858	ENSMUSG00000035235
Scai	0.227285186326337	0.536749501458623	ENSMUSG00000035236
Lcat	0.571053840569512	0.162466952737172	ENSMUSG00000035237
Kcnk15	-0.0187745875969186	NA	ENSMUSG00000035238
Neu3	-0.292399895183103	0.33943171992076	ENSMUSG00000035239
Oaz1	-0.302103878328828	0.213597181558467	ENSMUSG00000035242
Eogt	0.687953181339332	0.0193056914354563	ENSMUSG00000035245
Pcyt1b	-0.793919652248458	0.018450749757566	ENSMUSG00000035246
Hectd1	-0.113240977983482	0.52298926367487	ENSMUSG00000035247
Tut7	-0.3437376529009	0.0205451542213777	ENSMUSG00000035248
Abi3bp	1.19646684744	2.68868669866933e-05	ENSMUSG00000035258
Amh	0.129357236988075	NA	ENSMUSG00000035262
Helq	-0.130064343654838	0.669997291830747	ENSMUSG00000035266
Pkig	-0.131652288682929	0.746394190179712	ENSMUSG00000035268
Impg2	0.460498317035801	0.234107370524123	ENSMUSG00000035270
Hpse	-0.475520948334654	0.0368957069546969	ENSMUSG00000035273
Tpbg	1.04486130809608	3.16257693571732e-05	ENSMUSG00000035274
Raver2	-0.191805454647812	0.678127366407525	ENSMUSG00000035275
Arx	-0.164659026536372	NA	ENSMUSG00000035277
Plekhj1	-0.00585991799562489	0.988448561555866	ENSMUSG00000035278
Ssc5d	0.980927657901709	0.0237544430604535	ENSMUSG00000035279
Adrb1	-0.00998682084359018	0.990052543711765	ENSMUSG00000035283
Vps13c	-0.0392353679221646	0.894310440476614	ENSMUSG00000035284
Nat14	0.566959531765826	0.132906355985826	ENSMUSG00000035285
G2e3	-0.437454647746885	0.0256117446695538	ENSMUSG00000035293
Wdr38	-0.0819423395966375	0.90291184099329	ENSMUSG00000035295
Sgcg	0.181949804117771	0.761690784916673	ENSMUSG00000035296
Cops4	-0.136448190324116	0.509505122651335	ENSMUSG00000035297
Klhl35	-0.00438930161199408	NA	ENSMUSG00000035298
Mid1	-0.707346273651482	0.143150674901901	ENSMUSG00000035299
Ror1	0.801366079363386	0.0113387465532355	ENSMUSG00000035305
Gnptab	0.106106868409003	0.73112130216198	ENSMUSG00000035311
Gdpd5	0.753098260641735	0.013813087104221	ENSMUSG00000035314
Sec31a	0.72009106735635	2.85262708891045e-06	ENSMUSG00000035325
Fbxo33	-0.216104787781941	0.398412274811723	ENSMUSG00000035329
Uchl4	0.00989498915663647	NA	ENSMUSG00000035337
Lzts2	0.473517793562676	0.0514618905590002	ENSMUSG00000035342
Nup37	-0.298387956002867	0.442168175669236	ENSMUSG00000035351
Ccl12	0.241740711642688	NA	ENSMUSG00000035352
Uvrag	0.0242368808784322	0.945191623704436	ENSMUSG00000035354
Kcnh4	0.185598094112999	NA	ENSMUSG00000035355
Nfkbiz	0.394203022668637	0.0430093680355725	ENSMUSG00000035356
Pdzrn3	0.927435138184729	2.53674855925979e-05	ENSMUSG00000035357
Parpbp	-0.542875654334954	0.0679534682020014	ENSMUSG00000035365
Rmi1	-0.101836910304254	0.765707617528898	ENSMUSG00000035367
Gm49322	0.478429655646089	0.269856808088497	ENSMUSG00000035370
Ssx9	NA	NA	ENSMUSG00000035371
1810055G02Rik	0.304299907972129	0.140479167415345	ENSMUSG00000035372
Ccl7	0.253882966377792	NA	ENSMUSG00000035373
Hacd2	-0.410899732544624	0.315409491931932	ENSMUSG00000035376
Shq1	0.0752348937994812	0.82404767370883	ENSMUSG00000035378
Pcsk7	-0.135059247448728	0.690198993114095	ENSMUSG00000035382
Pmch	0.0335055017794978	NA	ENSMUSG00000035383
Ccl2	0.49251217919738	NA	ENSMUSG00000035385
4930415L06Rik	-0.0400728355770089	NA	ENSMUSG00000035387
Brsk1	0.304321829000241	0.419095190723839	ENSMUSG00000035390
Dennd1a	0.0563359110331633	0.859363207488992	ENSMUSG00000035392
Cfap53	0.32230019483368	NA	ENSMUSG00000035394
Dcaf8l	NA	NA	ENSMUSG00000035395
Klf16	-0.175679668163246	0.63022868329244	ENSMUSG00000035397
Oser1	-0.00129102304758847	0.997773070185695	ENSMUSG00000035399
Emsy	0.195166981184935	0.283958189789941	ENSMUSG00000035401
Crb2	-0.546190384878936	NA	ENSMUSG00000035403
Kank4	0.758716022419061	0.0216244158711592	ENSMUSG00000035407
Tmem98	0.745411417481705	0.00638814148990698	ENSMUSG00000035413
Fam170a	-0.069318354558648	NA	ENSMUSG00000035420
Mageb4	-0.0400728355770089	NA	ENSMUSG00000035427
Ptprh	-0.119606334070952	NA	ENSMUSG00000035429
Sstr1	0.0946689043582854	NA	ENSMUSG00000035431
Abca17	-0.0444777013042829	NA	ENSMUSG00000035435
Rabgap1	-0.182987173896733	0.573428064745831	ENSMUSG00000035437
Haus8	-0.314426829506059	0.34292276761453	ENSMUSG00000035439
Myo1d	0.475670713827982	0.00141906164795302	ENSMUSG00000035441
Thyn1	-0.127767673858766	0.673070870450247	ENSMUSG00000035443
Ccr3	-0.705418968079278	0.0356018387866999	ENSMUSG00000035448
Foxa1	-0.398154377284277	NA	ENSMUSG00000035451
Samt3	-0.0400728355770089	NA	ENSMUSG00000035454
Fignl1	-0.551062232436051	0.0248972949416675	ENSMUSG00000035455
Prdm8	0.300903982737187	0.542775471972539	ENSMUSG00000035456
Tnni3	0.5963056908245	NA	ENSMUSG00000035458
Stab2	-0.290851016786844	0.509505122651335	ENSMUSG00000035459
Rcbtb1	0.270876398272092	0.258880432148997	ENSMUSG00000035469
Slc25a21	-0.622903964659908	0.0686328495921944	ENSMUSG00000035472
Galm	-0.0699672176281613	0.865057310823859	ENSMUSG00000035473
Tab3	-0.429029091412754	0.0560070434939345	ENSMUSG00000035476
Mbd3	0.13945794113237	0.52298926367487	ENSMUSG00000035478
Plk5	0.0239035669313531	NA	ENSMUSG00000035486
Fthl17a	NA	NA	ENSMUSG00000035491
Tgfbi	-0.00857567054901058	0.97936587010786	ENSMUSG00000035493
Tstd2	0.23887812994024	0.2243312699769	ENSMUSG00000035495
Cdcp1	-0.0919153537398856	NA	ENSMUSG00000035498
Reep6	-0.191025002639769	0.60729304951807	ENSMUSG00000035504
Cox18	0.0609958778923591	0.900605621519122	ENSMUSG00000035505
Slc12a8	0.118627126252192	0.87126384794374	ENSMUSG00000035506
Fbxl21	1.01397845437447	NA	ENSMUSG00000035509
Ntng2	-0.0635640199448308	0.866263812068483	ENSMUSG00000035513
Tdrd7	-0.0685378070768643	0.762408125491563	ENSMUSG00000035517
Gnptg	0.0816729847398805	0.802043418348169	ENSMUSG00000035521
Tsga8	-0.0400728355770089	NA	ENSMUSG00000035522
Vmn1r172	0.364504562339959	NA	ENSMUSG00000035523
Npffr2	-0.0400728355770089	NA	ENSMUSG00000035528
Prdm4	0.0422693758361471	0.921081973624288	ENSMUSG00000035529
Eif1	-0.298181999903327	0.290547593532211	ENSMUSG00000035530
Ccdc180	-0.144541034701643	NA	ENSMUSG00000035539
Gc	-0.0448392240649654	NA	ENSMUSG00000035540
Leng8	0.238974116235772	0.423781164460849	ENSMUSG00000035545
Capn5	-0.107813692847783	0.731854438794089	ENSMUSG00000035547
Igfbpl1	-0.13198397887864	NA	ENSMUSG00000035551
Krt17	0.085954492926405	NA	ENSMUSG00000035557
Mpv17l2	-0.164152559007385	0.71161226872574	ENSMUSG00000035559
Wdr20rt	0.0896632210157336	NA	ENSMUSG00000035560
Aldh1b1	-0.669219596064351	0.0438340718658546	ENSMUSG00000035561
Pcdh17	0.840081993383432	0.00673876229080137	ENSMUSG00000035566
Ankrd11	0.0689637345874686	0.71608168684903	ENSMUSG00000035569
Dcaf10	0.212834429049236	0.401722473393001	ENSMUSG00000035572
Utp6	0.0694447858598899	0.740948843495296	ENSMUSG00000035575
L3mbtl1	0.424076382677711	NA	ENSMUSG00000035576
Iqcg	0.464647661441235	0.356383883879918	ENSMUSG00000035578
Kcnh8	-0.228300237291302	NA	ENSMUSG00000035580
Gdpd4	-0.0672336072067562	NA	ENSMUSG00000035582
Tsen34	0.371067284614839	0.104133739799288	ENSMUSG00000035585
Krt33a	NA	NA	ENSMUSG00000035592
Chrna5	0.607835918814031	NA	ENSMUSG00000035594
Fam174c	-0.035716259443307	0.950241466487472	ENSMUSG00000035595
Mboat7	-0.115004475060567	0.719321266404766	ENSMUSG00000035596
Prpf39	0.115764970266684	0.621599746094833	ENSMUSG00000035597
Trmt10b	-0.0911945043628844	0.881065383465799	ENSMUSG00000035601
Ky	0.00519840225935602	NA	ENSMUSG00000035606
Togaram1	0.295307992092752	0.155058070437783	ENSMUSG00000035614
Frmpd1	-0.46417166547716	NA	ENSMUSG00000035615
Ric8b	0.194429384775773	0.387498339611547	ENSMUSG00000035620
Midn	-0.113497149359482	0.723275602063262	ENSMUSG00000035621
Rsf1	-0.0929742386809364	0.590223102214042	ENSMUSG00000035623
Olfr1509	-0.0832233140503194	NA	ENSMUSG00000035626
Rubcn	0.117143477648076	0.745608476157836	ENSMUSG00000035629
Cnot3	-0.17737946519015	0.361931721693344	ENSMUSG00000035632
Grhpr	0.367363438692143	0.300280490827912	ENSMUSG00000035637
Muc20	-0.304911130087216	NA	ENSMUSG00000035638
Cbarp	0.911995717293284	0.0215464637795012	ENSMUSG00000035640
Aamdc	0.0801541062444571	0.852695675657336	ENSMUSG00000035642
Zcchc7	0.00707949866703339	0.983175843847073	ENSMUSG00000035649
4930480E11Rik	NA	NA	ENSMUSG00000035651
Lrfn5	0.144567125209615	NA	ENSMUSG00000035653
Gtf3c4	0.165207557758769	0.59438297802595	ENSMUSG00000035666
Zswim4	0.223194775623203	0.336937823864896	ENSMUSG00000035671
Sbno2	0.18011963353306	0.254701653752201	ENSMUSG00000035673
Ndufa3	-0.268064115072643	0.470373094463965	ENSMUSG00000035674
Tnfsf9	0.399829711634272	NA	ENSMUSG00000035678
Kcnc2	0.418949710368134	NA	ENSMUSG00000035681
Melk	-0.514399298150427	0.0434981875679758	ENSMUSG00000035683
Thrsp	0.627100340729842	0.092910688307106	ENSMUSG00000035686
Isg15	-0.947188362093535	0.000288838912007182	ENSMUSG00000035692
Caps2	-0.126928878305186	NA	ENSMUSG00000035694
Rnf38	-0.0415501762397078	0.874905807121523	ENSMUSG00000035696
Arhgap45	-0.338747136263286	0.0828010590538432	ENSMUSG00000035697
Slc51a	-0.314551466176057	NA	ENSMUSG00000035699
Alg8	-0.659148076739237	0.07989611241907	ENSMUSG00000035704
Dok3	-0.233557963420334	0.407829020994508	ENSMUSG00000035711
Usp35	0.27542908592829	0.431135676614509	ENSMUSG00000035713
Abca7	-0.434605040056374	0.01108471009853	ENSMUSG00000035722
Prkx	0.144906529392584	0.521106813895983	ENSMUSG00000035725
Supt16	-0.454979421511734	0.0059835547116655	ENSMUSG00000035726
Dagla	0.593922459993679	0.0889450900605352	ENSMUSG00000035735
Grin3b	0.133011878863808	0.837663984317647	ENSMUSG00000035745
Wdr18	-0.0414816298918649	0.92917387704489	ENSMUSG00000035754
Selenoo	-0.00510547791572676	0.986860098995926	ENSMUSG00000035757
Bbs10	0.287089411162527	0.485800598610008	ENSMUSG00000035759
Tmem161b	-0.170001475950156	0.619358865479505	ENSMUSG00000035762
Fbxo45	-0.194645140444	0.389305419964236	ENSMUSG00000035764
Dym	-0.222648749047119	0.216765922116299	ENSMUSG00000035765
Xylb	0.384540757541679	0.494516631891052	ENSMUSG00000035769
Dync1li2	0.281638162647456	0.103610668179795	ENSMUSG00000035770
Mrps2	-0.192066435015882	0.461172539046855	ENSMUSG00000035772
Kiss1r	0.45729333504641	0.306662352145013	ENSMUSG00000035773
Krt20	-0.0400728355770089	NA	ENSMUSG00000035775
Cd99l2	0.995350867437983	0.00116662393691535	ENSMUSG00000035776
Ggta1	0.161939117926058	0.498517800808227	ENSMUSG00000035778
Ugt2a3	0.0476637213679086	NA	ENSMUSG00000035780
R3hdm4	-0.450810609129226	0.0466988671133713	ENSMUSG00000035781
Acta2	1.08221473505776	0.0146565746170077	ENSMUSG00000035783
Cmtm2b	0.0180672913873757	NA	ENSMUSG00000035785
Cep19	-0.329377931218676	0.166934012338439	ENSMUSG00000035790
Zdhhc17	0.266189476602752	0.274255474343979	ENSMUSG00000035798
Twist1	1.11618939886863	4.81500153278256e-06	ENSMUSG00000035799
Ins1	0.0184182023862695	NA	ENSMUSG00000035804
Mlc1	0.300736416226056	NA	ENSMUSG00000035805
Ugt2b35	0.214112379155836	NA	ENSMUSG00000035811
Plekhs1	0.00151512510206285	NA	ENSMUSG00000035818
Tk2	0.174471778634919	0.496102747823537	ENSMUSG00000035824
Pim3	0.265885335979967	0.437059402638861	ENSMUSG00000035828
Ppp1r26	0.293159827092344	0.378657394816524	ENSMUSG00000035829
Krt25	NA	NA	ENSMUSG00000035831
Polr3g	-0.131370867562069	0.801429231295513	ENSMUSG00000035834
Plppr3	-0.392424772650876	0.0492975454022803	ENSMUSG00000035835
Ugt2b1	NA	NA	ENSMUSG00000035836
Lysmd3	0.0399212826909164	0.911320943186086	ENSMUSG00000035840
Ddx11	-0.425160489527637	0.0804724940519405	ENSMUSG00000035842
Alg12	-0.033123026520585	0.950730952186009	ENSMUSG00000035845
Ids	0.3837262230502	0.0404142805203946	ENSMUSG00000035847
Krt222	-0.0223356426059295	NA	ENSMUSG00000035849
Ythdc1	-0.0381059421779812	0.833033538511577	ENSMUSG00000035851
Misp	0.092460473775796	NA	ENSMUSG00000035852
Cdhr3	-0.127667635847593	NA	ENSMUSG00000035860
Tmprss11b	-0.133804997314113	NA	ENSMUSG00000035861
Palm	-0.454874534437066	0.0282349608097878	ENSMUSG00000035863
Syt1	-0.299297677620169	NA	ENSMUSG00000035864
Zfp983	0.164151370848917	0.687026179215256	ENSMUSG00000035868
Pawr	0.61439223263943	0.0194826932998847	ENSMUSG00000035873
AI182371	0.515508820003056	0.192773096473693	ENSMUSG00000035875
Zhx3	0.394902623517202	0.0466185952807427	ENSMUSG00000035877
Hykk	0.555349084388719	0.0287170757197849	ENSMUSG00000035878
Cox8a	-0.276175110876814	0.171972274086365	ENSMUSG00000035885
Rnf126	-0.156277526726341	0.565622454641497	ENSMUSG00000035890
Cerk	0.113309677168651	0.722235218824936	ENSMUSG00000035891
Rnase1	0.27560810986698	NA	ENSMUSG00000035896
Uba6	0.0652579346463685	0.830369540713824	ENSMUSG00000035898
Gramd4	0.093811410313688	0.831363422913223	ENSMUSG00000035900
Dennd5a	0.0605517317028434	0.770549867987214	ENSMUSG00000035901
Dcdc2a	-0.740351486929311	NA	ENSMUSG00000035910
Cd276	0.702180729246772	0.0123891876199498	ENSMUSG00000035914
Ptprq	0.292803197802504	NA	ENSMUSG00000035916
Bbs9	0.301249837338213	0.270825079621973	ENSMUSG00000035919
Myf6	0.0476637213679086	NA	ENSMUSG00000035923
H2-Q4	-0.101686786016439	0.785366130995354	ENSMUSG00000035929
Chst4	-0.0693183545586481	NA	ENSMUSG00000035930
Olfr750	0.247024585305294	NA	ENSMUSG00000035932
Cog5	-0.0242096869171147	0.941074930236455	ENSMUSG00000035933
Pknox2	-0.276909631442858	0.554008968713442	ENSMUSG00000035934
Aldh5a1	0.0994279643778938	0.848521409748775	ENSMUSG00000035936
Ibtk	-0.531208511380021	0.00208259004078265	ENSMUSG00000035941
Ttc38	-0.278155407859759	0.529206890851769	ENSMUSG00000035944
Gsx2	NA	NA	ENSMUSG00000035946
Acss3	0.55763724477468	0.101335979368581	ENSMUSG00000035948
Fbxw2	-0.0734514741189912	0.773703798438159	ENSMUSG00000035949
Ascl3	0.0184182023862695	NA	ENSMUSG00000035951
Pip4p1	-0.0101859567579844	0.975674628059527	ENSMUSG00000035953
Dock4	0.390089348594633	0.0310155890585329	ENSMUSG00000035954
Tdp2	-0.231333642390143	0.368320116953967	ENSMUSG00000035958
Apex1	-0.289161394976317	0.299296672745179	ENSMUSG00000035960
Odf3l2	-0.0108273165953697	NA	ENSMUSG00000035963
Tmem59l	0.409231158098183	NA	ENSMUSG00000035964
Ints6l	-0.097832127756217	0.612897192394091	ENSMUSG00000035967
Rusc2	1.02018609017907	0.000319473904273688	ENSMUSG00000035969
Gm7008	0.0436706016642978	0.949243735241219	ENSMUSG00000035983
Nme5	0.332609601447483	NA	ENSMUSG00000035984
Fnip1	-0.0375552970934851	0.880917614122468	ENSMUSG00000035992
Fam214b	-0.342196641233686	0.228654936557419	ENSMUSG00000036002
Ripor2	-0.340464959644084	0.090951031691765	ENSMUSG00000036006
Mettl25	-0.24543371008182	0.602455209483502	ENSMUSG00000036009
Fam122c	NA	NA	ENSMUSG00000036013
Tmtc2	0.368900122551095	0.16891539552582	ENSMUSG00000036019
Fam122b	-0.37840121855972	0.192817388689522	ENSMUSG00000036022
Parp2	-0.140889044599978	0.646951307646185	ENSMUSG00000036023
Tmem63b	0.408595297688269	0.0695961509501469	ENSMUSG00000036026
1810046K07Rik	0.297880325499583	NA	ENSMUSG00000036027
Prtg	0.444309922697734	0.246188529105952	ENSMUSG00000036030
Zfp57	0.151545698586727	NA	ENSMUSG00000036036
Adamtsl2	0.225029407588403	0.642009989224873	ENSMUSG00000036040
Gm12221	-0.0400728355770089	NA	ENSMUSG00000036045
5031439G07Rik	-0.157341480571167	0.644227284514968	ENSMUSG00000036046
Dnajb5	0.532386845139696	0.0804724940519405	ENSMUSG00000036052
Fmnl2	-0.0415039694055466	0.890703119248862	ENSMUSG00000036053
Sugp2	0.0656066741027179	0.805647079081479	ENSMUSG00000036054
Ptpn23	0.342095947856163	0.185588260247521	ENSMUSG00000036057
Smug1	-0.15775178281438	0.681195176945792	ENSMUSG00000036061
Phf24	-0.400146336355891	NA	ENSMUSG00000036062
Slc2a6	-0.41944273439921	0.140245385547603	ENSMUSG00000036067
Galt	0.153942671681233	0.720563820160887	ENSMUSG00000036073
Sigmar1	0.0895021719479456	0.815701549497353	ENSMUSG00000036078
Slc17a3	-0.069318354558648	NA	ENSMUSG00000036083
Zranb3	-0.230933571485748	0.462016131014877	ENSMUSG00000036086
Slain2	0.0235354229488602	0.92176060302552	ENSMUSG00000036087
Hyal3	-0.0877531851831977	0.907889757893707	ENSMUSG00000036091
Arl5a	0.162105936342243	0.38814346167044	ENSMUSG00000036093
Dgkb	-0.017205155887214	NA	ENSMUSG00000036095
Slf2	-0.0326694717759488	0.914681503825896	ENSMUSG00000036097
Myrf	0.0243272730371913	0.97267692126981	ENSMUSG00000036098
Vezt	0.0356342730403741	0.908988667907142	ENSMUSG00000036099
Colec12	0.618647018085227	0.00110366242269837	ENSMUSG00000036103
Rab3gap1	0.133955148207883	0.380743369454472	ENSMUSG00000036104
Prr5	0.385703891529669	0.146489988361143	ENSMUSG00000036106
Mbnl3	-0.845190484964321	5.73315769742014e-07	ENSMUSG00000036109
Slc17a2	0.188828356450816	NA	ENSMUSG00000036110
Lmo1	-0.582636450390408	0.0704453392097412	ENSMUSG00000036111
Metap2	-0.668288430387759	0.00108023026318308	ENSMUSG00000036112
Rpp25l	-0.0521233125073406	0.939936757018623	ENSMUSG00000036114
Il5	-0.0234557780265148	NA	ENSMUSG00000036117
Rfxank	0.110082263637689	0.772190533229286	ENSMUSG00000036120
Slc9a3	-0.265684060219621	NA	ENSMUSG00000036123
Frmd7	0.373241607719381	0.441730384299965	ENSMUSG00000036131
Fam110c	-0.766520470575009	0.070905073626722	ENSMUSG00000036136
Acaa1a	0.0305010960973149	0.937571432225231	ENSMUSG00000036138
