gene_name	hp199avshpC_log2FoldChange	hp199avshpC_padj	hp199bvshpC_log2FoldChange	hp199bvshpC_padj	ID
CHMP5	0.191118888615378	0.283516616740397	0.0734469352505792	1	ENSG00000086065
NFX1	0.0580089329507453	0.840952430367427	0.0152368733543582	1	ENSG00000086102
AQP6	-0.0317960959454038	NA	-0.0383777615389846	1	ENSG00000086159
DIMT1	0.104075087316319	0.795517586092172	0.12533508468293	1	ENSG00000086189
IPO11	0.0757152186155537	0.902409398977098	0.121108160224763	1	ENSG00000086200
FOLH1	-0.00948499405392563	NA	-0.018646150485128	1	ENSG00000086205
EIF2AK1	0.078110781146116	0.751754113295727	0.070931700352305	1	ENSG00000086232
NME8	NA	NA	NA	NA	ENSG00000086288
EPDR1	0.271319132940115	0.0562581610887475	0.277710367505507	0.515319974431451	ENSG00000086289
SNX10	0.0844050653660003	NA	-0.11203518323872	1	ENSG00000086300
SEPHS1	-0.262621649378309	0.212606648049094	-0.114316947915502	1	ENSG00000086475
MRPL28	-0.0882802916872193	0.810783420071043	0.0419133973189144	1	ENSG00000086504
HBQ1	NA	NA	NA	NA	ENSG00000086506
ITPKC	0.00638883765614409	0.992165647841822	0.0362857524925647	1	ENSG00000086544
CEACAM6	0	NA	0.0130301664920887	1	ENSG00000086548
FAT2	-0.0524901102839833	NA	-0.0798446269592968	1	ENSG00000086570
RBM22	0.187041480979851	0.392409504004986	0.0502516387075222	1	ENSG00000086589
TMED2	0.0881048821947378	0.64670982419289	0.173979929639067	1	ENSG00000086598
ERO1B	-0.452801705311602	0.0946741546453644	-0.219328406474713	1	ENSG00000086619
ZFAND6	0.0643671575689866	0.864707850709231	0.0471618735633471	1	ENSG00000086666
HSD17B2	-0.0207901708490617	NA	0.271741037322782	1	ENSG00000086696
TXLNG	0.111293223627498	0.746199025611752	-0.108327471791151	1	ENSG00000086712
PPEF1	-0.0249793701837671	NA	0.118193140789537	1	ENSG00000086717
LAT2	0.0265752511807395	NA	-0.107454611427278	1	ENSG00000086730
HUWE1	-0.120118722259764	0.535832252489436	-0.043062703610743	1	ENSG00000086758
ZW10	0.124127153595284	0.721968657322164	0.0247643904414096	1	ENSG00000086827
ALG9	-0.0150103779456	0.983393058864642	-0.0161625120778077	1	ENSG00000086848
MYBPC2	-0.0138183043080973	NA	-0.00979978250056029	1	ENSG00000086967
NOX4	-0.0619346440488639	NA	-0.0664092547687895	1	ENSG00000086991
ACOX3	-0.0472684137993418	0.9469809119532	-0.178743225372183	1	ENSG00000087008
MTMR2	0.161012124544747	0.486685320631238	0.0379156604801058	1	ENSG00000087053
PPP1R15A	0.0605630306073174	0.844869733421526	-0.04163687137748	1	ENSG00000087074
HSD17B14	-0.224335765729472	0.634578412915339	-0.0723933142847335	1	ENSG00000087076
TRIP6	-0.153955494797874	0.481091192783682	-0.0370243271812813	1	ENSG00000087077
ACHE	-0.0103604795563673	NA	0.0073550816262972	1	ENSG00000087085
FTL	0.0794437949730535	0.805045693674472	-0.0875831996852936	1	ENSG00000087086
SRRT	-0.0563295689304209	0.881438337326492	-0.101281354355086	1	ENSG00000087087
BAX	0.164024236137787	0.50630620138663	0.058243615399788	1	ENSG00000087088
NLK	0.101944289158319	0.873312437445294	0.125954285271471	1	ENSG00000087095
PIGS	0.173563418175042	0.478503767879145	0.275563500088573	1	ENSG00000087111
ADAMTS2	-0.305463779031984	0.158993932536915	-0.112509809731531	1	ENSG00000087116
TMPRSS11E	NA	NA	NA	NA	ENSG00000087128
ATXN7L3	0.0128730093675284	0.983359564478981	-0.0324913401643783	1	ENSG00000087152
PGS1	-0.171088340700315	0.561282819464909	0.0288510126117422	1	ENSG00000087157
PSMC5	0.0793221736563508	0.754772074299304	0.0935551140346046	1	ENSG00000087191
UIMC1	0.314967347102887	0.250819751387686	0.390070724123475	1	ENSG00000087206
CETP	-0.104410166227542	NA	-0.024443940591458	1	ENSG00000087237
MMP2	0.0116159977508277	0.970346328582678	0.00744255862892068	1	ENSG00000087245
MT3	0.0513559193312009	NA	0.0251935598505222	1	ENSG00000087250
LPCAT2	0.0125567955303047	0.992966985199596	0.126772251390505	1	ENSG00000087253
GNAO1	-0.0321490712243182	NA	0.0242984079992126	1	ENSG00000087258
OGFOD1	0.148762580447292	0.54293697548951	0.0533331437729668	1	ENSG00000087263
SH3BP2	-0.174832197542483	0.416397588051309	0.0408925972044218	1	ENSG00000087266
NOP14	0.0450555001769389	0.916527692205802	0.0955802179473893	1	ENSG00000087269
ADD1	0.0137577898833862	0.972469729229604	0.00300048172253782	1	ENSG00000087274
L2HGDH	0.0338388276481639	0.966009189125775	0.261446388929253	1	ENSG00000087299
TXNDC16	0.12169701664954	0.851700794221904	-0.104012022249651	1	ENSG00000087301
RTRAF	0.0971547569529318	0.71679594480131	0.0675193774849015	1	ENSG00000087302
NID2	-0.193417263977989	0.224154182353505	-0.16824679008148	1	ENSG00000087303
GMCL1	0.326678291771684	0.172875694920503	0.139628314240488	1	ENSG00000087338
SF3B2	0.092206040534633	0.692721678967379	0.0439231120914642	1	ENSG00000087365
KLHL42	-0.269348819516661	0.246195599635482	-0.0601578864909362	1	ENSG00000087448
GNAS	0.0525790085531041	0.82457271234017	0.0159113001269182	1	ENSG00000087460
DNM1L	-0.0561176501443693	0.863270007763605	0.00798577731420935	1	ENSG00000087470
PTHLH	0.0780268050908006	NA	0.0325768642592163	1	ENSG00000087494
PHACTR3	0.00448197424680017	NA	0.0282734372293015	1	ENSG00000087495
ERGIC2	0.212075487599966	0.37790064245757	0.143240918407399	1	ENSG00000087502
TFAP2C	-0.0113186398090068	NA	-0.0179534818945486	1	ENSG00000087510
AURKA	-0.188226700824563	NA	-0.113666227561508	1	ENSG00000087586
CASS4	0.00926606287067284	NA	-0.0208557200120036	1	ENSG00000087589
PIR	-0.0420117785686872	0.943317567312541	-0.236494316538171	1	ENSG00000087842
AAMDC	-0.00332489968300938	0.999369680442003	-0.0734827391369736	1	ENSG00000087884
RFX2	-0.206582125334003	0.687336549720775	-0.389681781907003	1	ENSG00000087903
METTL2A	0.111217410080059	0.812570658664896	0.0155890446555082	1	ENSG00000087995
SULT2B1	-0.022541356208438	NA	0.00227601008918031	1	ENSG00000088002
ALG6	-0.0546364635728172	0.943550738671961	0.0356339276937237	1	ENSG00000088035
CNOT3	-0.0200902436003576	0.977976086902089	-0.272481542091693	1	ENSG00000088038
GP6	0.0169208214450611	NA	0.00739862960010929	1	ENSG00000088053
PTPN4	0.0396517265826111	0.945229530470979	0.15152406739038	1	ENSG00000088179
DDX18	0.140467996259533	0.608126618699382	-0.0160360858203515	1	ENSG00000088205
KHSRP	-0.115595680686965	0.665104715644744	-0.0102413974398256	1	ENSG00000088247
GNA11	-0.111632456179999	0.720362257098606	-0.110590600586734	1	ENSG00000088256
ASAP3	-0.144830407022048	0.523661334718768	-0.193001930452419	1	ENSG00000088280
EDEM2	0.188575452035252	0.455672499823835	0.200983655606412	1	ENSG00000088298
DNMT3B	-0.100641824163782	NA	-0.0782363241949399	1	ENSG00000088305
REM1	0.000566649045877947	NA	-0.0121465790897184	1	ENSG00000088320
TPX2	-0.281982696862052	0.350411409953695	-0.207541088442848	1	ENSG00000088325
FER1L4	-0.056443423327256	0.943550738671961	-0.426601600393804	1	ENSG00000088340
PDRG1	0.0801760325634988	0.878518328887776	0.033575109597702	1	ENSG00000088356
EPB41L1	0.00105560297826345	0.99902619506913	-0.0744828756282832	1	ENSG00000088367
SLC15A1	-0.12084176621819	NA	-0.0864774713076759	1	ENSG00000088386
DOCK9	0.0441367899183709	0.945229530470979	0.100735424077816	1	ENSG00000088387
ANKRD10	0.00527198369192218	0.989422835085373	-0.0692009961472063	1	ENSG00000088448
TGDS	0.18378497431056	0.637389077398388	0.110485235610529	1	ENSG00000088451
DOCK3	0.0915326360794159	NA	0.0510056766584937	1	ENSG00000088538
C3orf18	-0.0873235653569598	0.835164100879253	0.115535627844859	1	ENSG00000088543
COQ9	0.218643686344041	0.516413384241049	0.169648382437839	1	ENSG00000088682
TMEM40	0.00449179704189352	NA	0.00187865544153226	1	ENSG00000088726
KIF9	0.0746592517321192	NA	-0.0361568520006023	1	ENSG00000088727
ARHGAP28	0.126512496720054	0.79724084515196	0.0404220612462426	1	ENSG00000088756
CRLS1	0.14455366935412	0.676499792004671	0.0408893028419554	1	ENSG00000088766
DEFB127	NA	NA	NA	NA	ENSG00000088782
PPP1R13B	0.148894194031429	0.751726666590071	-0.0345829273309433	1	ENSG00000088808
ATRN	0.0270532020153848	0.948236080123872	0.0481066424317719	1	ENSG00000088812
SMOX	0.180625033981206	0.667889098964289	0.137643639577588	1	ENSG00000088826
SIGLEC1	-0.0310252422506946	NA	-0.128303503279257	1	ENSG00000088827
FKBP1A	0.11093574899921	0.608706878500273	0.0446073568305305	1	ENSG00000088832
NSFL1C	0.159579559549689	0.464600855585083	-0.00548123151333698	1	ENSG00000088833
SLC4A11	-0.0787930134845789	NA	0.168873456064499	1	ENSG00000088836
C20orf194	0.105407637324878	0.753034273346094	-0.109837862706136	1	ENSG00000088854
ZNF343	-0.0252366189944428	0.972055381187939	-0.0435487498515026	1	ENSG00000088876
EBF4	-0.238626490046322	0.626738878306792	0.205919000615608	1	ENSG00000088881
CPXM1	-0.104788604130512	NA	0.061552776578951	1	ENSG00000088882
MAVS	-0.0692472034277574	0.789107864694593	-0.0247902556558582	1	ENSG00000088888
LZTS3	-0.187541579619126	0.652164251135688	-0.047701259446769	1	ENSG00000088899
F11	-0.0296026232907992	NA	-0.0257626628755789	1	ENSG00000088926
XRN2	0.100353495490798	0.636198724881708	-0.00332480211725535	1	ENSG00000088930
KIZ	0.0411506529832112	0.945409652048342	-0.120595693221142	1	ENSG00000088970
DYNLL1	0.199473470337451	0.356572686937753	0.0192829305984989	1	ENSG00000088986
TESC	-0.0109974412569085	NA	-0.00851379691037699	1	ENSG00000088992
SNX5	0.0449518736658247	0.907287429929081	0.0395195882366542	1	ENSG00000089006
RPL6	0.0653291050845577	0.757429176200192	-0.0453197975958718	1	ENSG00000089009
SIRPG	NA	NA	NA	NA	ENSG00000089012
MAPKAPK5	-0.0264438280304413	0.966009189125775	-0.067287818913426	1	ENSG00000089022
P2RX7	0.160425663593777	0.74921955725495	0.031255433657623	1	ENSG00000089041
ESF1	0.165046908587069	0.526725198247748	0.0531826605769717	1	ENSG00000089048
RBBP9	-0.045796741883861	0.942899520400117	0.062787003591903	1	ENSG00000089050
ANAPC5	0.104503720240185	0.665104715644744	0.0281667860946147	1	ENSG00000089053
SLC23A2	-0.0727168786566467	0.812763920522411	-0.0208661897525978	1	ENSG00000089057
SLC8B1	-0.0645213229953422	0.898246970816751	-0.0606817517743354	1	ENSG00000089060
TMEM230	0.0588517008699112	0.864324413508196	0.0116788635731635	1	ENSG00000089063
DZANK1	-0.376336197260224	NA	-0.199356975095712	1	ENSG00000089091
KDM2B	0.133735401655549	0.742639216583616	-0.0545129807718418	1	ENSG00000089094
CFAP61	0.0167608094963228	NA	0.0137398929486167	1	ENSG00000089101
LHX5	0.00518073348913874	NA	0	1	ENSG00000089116
TASP1	0.184300240611825	0.663798691887945	0.0947703148967276	1	ENSG00000089123
OAS1	0.132064963887869	0.853958658626444	0.12314534921743	1	ENSG00000089127
GCN1	0.0648509948077553	0.903082689615347	0.112173803385617	1	ENSG00000089154
RPLP0	0.0678224915587844	0.804507544209124	-0.000446000631218234	1	ENSG00000089157
PXN	0.0122681996590965	0.979256436380172	0.10564940168797	1	ENSG00000089159
SIRT4	-0.14871460287493	NA	-0.128970426564591	1	ENSG00000089163
RPH3A	0.0454792381561059	NA	0.0154852660162687	1	ENSG00000089169
KIF16B	0.047754179083535	0.932538199710277	-0.161099950427941	1	ENSG00000089177
TRMT6	0.0622020469131783	0.910884402573154	-0.0192640178651675	1	ENSG00000089195
CHGB	0.0440093192588583	NA	-0.0663827421568319	1	ENSG00000089199
PEBP1	0.0702366399039804	0.753730718047712	-0.0262201688387249	1	ENSG00000089220
TBX5	0.00208235516623402	NA	0.0354960972985647	1	ENSG00000089225
BRAP	-0.0179587408495839	0.977938115914849	-0.0148240824611765	1	ENSG00000089234
ERP29	-0.0332860641678972	0.903082689615347	-0.0755691334367734	1	ENSG00000089248
NOS1	-0.0308734651443509	NA	-0.0225535735054851	1	ENSG00000089250
FUS	0.00368301398178991	0.993020874382885	-0.0740655648131628	1	ENSG00000089280
IGBP1	-0.00383238824594734	0.994851600707886	-0.0685714606667733	1	ENSG00000089289
FXYD5	0.0681005604311186	0.823137745544471	0.0214593095861251	1	ENSG00000089327
ZNF302	0.00303349606876904	0.995623048013073	0.0451221787361493	1	ENSG00000089335
GRAMD1A	-0.181802847052367	0.477111492155026	-0.0446062798813098	1	ENSG00000089351
FXYD3	-0.0468613743748851	NA	-0.0222461677887922	1	ENSG00000089356
HEPH	0.310351604940549	NA	-0.0168159118880225	1	ENSG00000089472
CDIP1	0.256775321453386	0.486685320631238	0.229113067047536	1	ENSG00000089486
CMTM1	0.0150098877429216	NA	0.0752929766438609	1	ENSG00000089505
KCNH4	-9.38256898579727e-05	NA	-0.00290962645277218	1	ENSG00000089558
GANAB	0.115943337405234	0.626536542641744	0.0955124827130224	1	ENSG00000089597
GMIP	-0.156519054531143	0.747868737046606	-0.12357647447602	1	ENSG00000089639
RBM41	0.227642667629899	0.597764067562103	0.0940686246450217	1	ENSG00000089682
BIRC5	-0.232926273270967	0.623772966850196	-0.0376468601457093	1	ENSG00000089685
LAG3	-0.322836532051297	0.330598877752354	-0.248258733487231	1	ENSG00000089692
MLF2	-0.0226941047802372	0.948236080123872	-0.00637811750727156	1	ENSG00000089693
OTUB2	0.15679308802056	NA	-0.00655852179086705	1	ENSG00000089723
DDX24	0.0781187713087799	0.922875070494485	0.0516643361178841	1	ENSG00000089737
ZBTB25	-0.118134395381422	0.778844822541683	-0.102462283103925	1	ENSG00000089775
NECAP1	-0.132257381883286	0.652164251135688	0.0287050546442633	1	ENSG00000089818
ARHGAP4	-0.393882754730053	NA	0.0667303734649312	1	ENSG00000089820
ANKRD24	-0.0152209249870047	NA	-0.0676953626306909	1	ENSG00000089847
DHX32	0.176623135122994	0.451925221524744	0.118618656350281	1	ENSG00000089876
RCOR1	0.090961073079744	0.843148459803649	0.327584053863561	1	ENSG00000089902
GPATCH2L	0.0158726318292687	0.979078116908545	0.139385866991336	1	ENSG00000089916
LTBP4	-0.158964502529561	0.680877286055781	-0.00238223658783931	1	ENSG00000090006
BLVRB	-0.0866680159038951	0.841133449874033	-0.0268867563064337	1	ENSG00000090013
SLC9A1	-0.0193373100093835	0.966621737604494	-0.0308100938807625	1	ENSG00000090020
SPTLC1	0.0547407871982323	0.864707850709231	0.00799245506205066	1	ENSG00000090054
PAPOLA	0.0188007707627399	0.968597348537204	-0.0774874291532613	1	ENSG00000090060
CCNK	0.132633473918746	0.587031123157988	-0.0960024964618774	1	ENSG00000090061
PCBP4	-0.177101538663573	0.543323844394676	-0.0461578632307002	1	ENSG00000090097
RGS1	0.02608720845733	NA	0.0244420936209781	1	ENSG00000090104
YPEL3	-0.335883940553061	0.0456121700576854	-0.0383821236119959	1	ENSG00000090238
MRPS33	0.157785159788906	0.62946858837291	0.0526340306500136	1	ENSG00000090263
NDUFB2	0.0286160061070758	0.959773578720369	-0.0392287040625352	1	ENSG00000090266
NUDC	0.0297009470108449	0.945357138291802	0.041954286093081	1	ENSG00000090273
MAEA	-0.114444302302928	0.680877286055781	0.102844250959542	1	ENSG00000090316
ICAM1	-0.0973114175566129	0.675359635499686	0.0195709949698883	1	ENSG00000090339
STRN4	-0.15289941862476	0.551826789666677	0.032966970298746	1	ENSG00000090372
IRAK3	0.194788798315631	0.484044384506851	0.073445259555816	1	ENSG00000090376
LYZ	-0.0769159393639564	NA	-0.0388913252886971	1	ENSG00000090382
SI	NA	NA	NA	NA	ENSG00000090402
MUL1	-0.060331471456088	0.882784853169112	-0.070771615433903	1	ENSG00000090432
TFAP4	-0.225307611473532	0.64582995080958	-0.0892350453253766	1	ENSG00000090447
PDCD7	0.0668190618946644	0.90887841389567	0.0500923246730808	1	ENSG00000090470
SPG21	0.167100318071809	0.382029860224978	0.0206214941175346	1	ENSG00000090487
FETUB	0.0108556446008032	NA	0	1	ENSG00000090512
DNAJB11	0.0736827591348267	0.805671712144855	-0.00852829427522307	1	ENSG00000090520
P3H2	0.157718287317625	0.350777810352027	0.242076503749242	0.52150334047794	ENSG00000090530
THPO	0.052604975427118	NA	-0.0080682623916653	1	ENSG00000090534
CHRD	-0.115606558875551	0.845659383628779	-0.251321116843388	1	ENSG00000090539
FLT3LG	-0.149347627627979	NA	0.0258030044481219	1	ENSG00000090554
RAB11FIP3	-0.0943943149215305	0.777944623238577	0.065475719567814	1	ENSG00000090565
GNPTG	-0.022168643625215	0.959857959488457	-0.0147034987462352	1	ENSG00000090581
ZNF268	0.107655924769824	0.763870984053802	0.00201067648204193	1	ENSG00000090612
GOLGA3	-0.247953985165064	0.425705480194835	0.0978627866334023	1	ENSG00000090615
PABPC4	-0.0515094591508936	0.902409398977098	-0.0426659879068016	1	ENSG00000090621
CD209	-0.00773390378798041	NA	0.0421787796708425	1	ENSG00000090659
CERS4	-0.208951778633574	0.592312539479291	-0.0630290404761418	1	ENSG00000090661
MCOLN1	-0.0183271149615287	0.976513978283872	0.0896450343369305	1	ENSG00000090674
USP48	-0.104136768081255	0.762195820374736	-0.0480744884937537	1	ENSG00000090686
EFNB1	-0.00842303757294677	0.990389781478921	0.0813541626325396	1	ENSG00000090776
PDPR	-0.0477947295118431	0.864707850709231	-0.0654938314404703	1	ENSG00000090857
AARS1	0.0560754027917836	0.824768040367325	0.0199155645646974	1	ENSG00000090861
GLG1	-0.0638394457235273	0.804725107891055	0.122122365418241	1	ENSG00000090863
KIF4A	-0.123436717814092	0.862668206344362	-0.0521775924504987	1	ENSG00000090889
TNRC6A	-0.0683455125726176	0.844091906807937	-0.0718751927400381	1	ENSG00000090905
PLEKHG2	-0.149747326354692	0.671870574629452	-0.272674267667195	1	ENSG00000090924
DLL3	-0.00118289162725655	NA	-0.0293614429142351	1	ENSG00000090932
NAT14	0.0934975073508636	0.876159619409412	0.0518855902110661	1	ENSG00000090971
PITPNM2	-0.250403471130157	0.419131771023631	0.0359367030000493	1	ENSG00000090975
EXOC1	0.112116307928636	0.63291423929521	0.0976799904932829	1	ENSG00000090989
RBM27	0.0753351508664398	0.895144563272244	0.0508696825984888	1	ENSG00000091009
POU4F3	0.0306132248412806	NA	0.0167657114300026	1	ENSG00000091010
OSBPL8	0.0625044399222077	0.87332170538416	-0.0156377761986197	1	ENSG00000091039
DTX2	-0.198885912640267	0.686330662291416	-0.0662302462412059	1	ENSG00000091073
NLRC4	-0.0463540856723363	NA	-0.0835804655909334	1	ENSG00000091106
PUS7	0.0518066589744176	0.947979992610321	0.0861893108752026	1	ENSG00000091127
LAMB4	0.0185046555118908	NA	-0.0150738881028124	1	ENSG00000091128
NRCAM	-0.0172029407074761	NA	-0.0279088367561329	1	ENSG00000091129
LAMB1	-0.00891241917825453	0.979702281788342	-0.00837776838889323	1	ENSG00000091136
SLC26A4	0.576133740960909	0.0189362139250291	0.190596557423821	1	ENSG00000091137
SLC26A3	0	NA	0.00584562947315023	1	ENSG00000091138
DLD	0.119338459161458	0.707599342145376	0.162927802331227	1	ENSG00000091140
WDR7	0.289399517181326	0.433683459937834	0.145180804150573	1	ENSG00000091157
TXNL1	0.259179433399353	0.0629478111835047	0.137522454932683	1	ENSG00000091164
IL5RA	-0.00142807354973448	NA	-0.00289818473069525	1	ENSG00000091181
ABCC6	0.0227950692374309	NA	0.0422182862393273	1	ENSG00000091262
CMTM6	0.200275836163854	0.195870061566204	0.14595504217769	1	ENSG00000091317
ITGA6	-0.193365379973683	0.644610307648555	-0.0467012834510778	1	ENSG00000091409
RAPGEF4	0.0551850594318075	NA	0.113041488175788	1	ENSG00000091428
MAP3K20	0.0423480550176732	0.904358054761143	0.102904686890683	1	ENSG00000091436
SMPX	-0.000494177622525754	NA	-0.00506339642652428	1	ENSG00000091482
FH	0.183974317175474	0.510920990407002	0.08159361638492	1	ENSG00000091483
SEL1L3	-0.085403717096513	NA	0.0680124627025468	1	ENSG00000091490
TF	0.0698917239774499	0.907658384634748	0.0295895889631775	1	ENSG00000091513
CDV3	0.174425862070922	0.358692493926845	0.073310759749096	1	ENSG00000091527
MYO15A	-0.109174997681041	NA	-0.189407364595427	1	ENSG00000091536
ALKBH5	-0.0211061305554174	0.96123499817783	0.0123736031638505	1	ENSG00000091542
APOH	-0.0118439998458547	NA	-0.010670501224055	1	ENSG00000091583
NLRP1	0.025215580898124	0.962845892027703	-0.0429853637530105	1	ENSG00000091592
PITPNM3	-0.212381237692544	0.64582995080958	-0.0885549187726421	1	ENSG00000091622
SPAG7	-0.136683784907309	0.62946858837291	-0.145075380534339	1	ENSG00000091640
ORC6	-0.0365795912413755	0.962973677835013	-0.146335727931093	1	ENSG00000091651
ZFHX4	-0.19966022573967	0.626738878306792	-0.13353121736245	1	ENSG00000091656
SLC17A6	NA	NA	NA	NA	ENSG00000091664
CPA1	0.0401345057276638	NA	-0.0233538254793052	1	ENSG00000091704
ZC3HC1	-0.0335096889778772	0.957903621242339	-0.045233390866394	1	ENSG00000091732
ESR1	-0.161517619041663	0.757906758444719	0.0145701301256579	1	ENSG00000091831
RGS17	0.214697710597078	0.6341857303976	0.296614922227531	1	ENSG00000091844
ANGPT2	0.0134639804117954	NA	0.187327453623687	1	ENSG00000091879
