gene_name	logFC	adj.P.Val	ID
Abcc3	0.0912390735892696	0.844015389661863	ENSMUSG00000020865
Cacna1g	0.429862670027785	0.018840445358359	ENSMUSG00000020866
Xylt2	0.626100386629544	0.0020426504123374	ENSMUSG00000020868
Lrrc59	0.661310004132866	0.011071007937651	ENSMUSG00000020869
Dlx4	1.33028022186724	0.00830902699886399	ENSMUSG00000020871
Tac4	-1.05170529570813	0.0922216918383616	ENSMUSG00000020872
Slc35b1	0.401225723092348	0.0244506159608941	ENSMUSG00000020873
Hoxb9	0.703942911775708	0.154036601269999	ENSMUSG00000020875
Snx11	-0.233129516642229	0.143403836205414	ENSMUSG00000020876
Scrn2	0.111909153142743	0.706272312927066	ENSMUSG00000020877
Lrrc46	0.247953666664016	0.635172765892915	ENSMUSG00000020878
Cacnb1	0.0508178136625403	0.940376532417639	ENSMUSG00000020882
Fbxl20	0.443251629914497	0.0522906736213954	ENSMUSG00000020883
Dlg4	0.997354109058313	0.00195179365533323	ENSMUSG00000020886
Dvl2	0.170461972484586	0.47408411459859	ENSMUSG00000020888
Nr1d1	0.309926442282904	0.380483113333434	ENSMUSG00000020889
Gucy2e	-0.634674313014121	0.268553892045119	ENSMUSG00000020890
Alox8	-0.391957158780423	0.509483678982238	ENSMUSG00000020891
Aloxe3	-1.3392806961372	0.109012899265178	ENSMUSG00000020892
Per1	-0.0281752095367152	0.963286678554	ENSMUSG00000020893
Vamp2	-0.0325994304011461	0.878772683517111	ENSMUSG00000020894
Tmem107	0.547011603324657	0.026937290197495	ENSMUSG00000020895
Aurkb	-0.308163349405047	0.0782715746054356	ENSMUSG00000020897
Ctc1	-0.213363937952982	0.228591982059628	ENSMUSG00000020898
Pfas	-0.0843672953398356	0.679679501378003	ENSMUSG00000020899
Myh10	0.173951983772738	0.202262265557993	ENSMUSG00000020900
Pik3r5	-0.129449347888978	0.510342384231288	ENSMUSG00000020901
Ntn1	0.722741000380573	0.0251162002677656	ENSMUSG00000020902
Stx8	0.250247450881629	0.186286991592085	ENSMUSG00000020903
Usp43	0.958020501181061	0.0757570906981597	ENSMUSG00000020905
Myh3	2.40917109452373	0.0421688229072643	ENSMUSG00000020908
Adprm	-0.0371707849437977	0.879167458633289	ENSMUSG00000020910
Top2a	-0.285283810991109	0.0278722018734017	ENSMUSG00000020914
Acly	-0.155642672308064	0.361556698765434	ENSMUSG00000020917
Kat2a	0.130778499234709	0.511495300461003	ENSMUSG00000020918
Stat5b	-0.0841492087417768	0.53037583038373	ENSMUSG00000020919
Tmem101	0.246441609621928	0.240281977024928	ENSMUSG00000020921
Lsm12	-0.0483723406325938	0.721946470184138	ENSMUSG00000020922
Ubtf	0.116380147654168	0.28398597475156	ENSMUSG00000020923
Ccdc43	0.255119967970237	0.2336159185592	ENSMUSG00000020925
Adam11	0.276195973624118	0.672398655557169	ENSMUSG00000020926
Higd1b	1.1438505662976	0.0223802100596897	ENSMUSG00000020928
Eftud2	-0.0220791783825316	0.92362106652086	ENSMUSG00000020929
Ccdc103	-0.413682600007643	0.617804569378831	ENSMUSG00000020930
Gfap	-0.572410085317472	0.211152030171918	ENSMUSG00000020932
Dcakd	0.302193586998569	0.0884098041193783	ENSMUSG00000020935
Nmt1	-0.13734894943824	0.343514519738643	ENSMUSG00000020936
Plcd3	0.634011095422074	0.002944987569401	ENSMUSG00000020937
Map3k14	0.0376477270424505	0.903202787546513	ENSMUSG00000020941
Gosr2	0.396561914309371	0.0123119738773825	ENSMUSG00000020946
Klhl28	0.137438289418685	0.370078911610199	ENSMUSG00000020948
Fkbp3	-0.218633875634977	0.206508368010504	ENSMUSG00000020949
Foxg1	-0.442483522064065	0.78616491919341	ENSMUSG00000020950
Scfd1	0.302098298806394	0.0166374802371053	ENSMUSG00000020952
Coch	-0.37738296171273	0.580840815640188	ENSMUSG00000020953
Strn3	0.126299992718058	0.289086248779874	ENSMUSG00000020954
Ap4s1	-0.0195055624609228	0.932414991408834	ENSMUSG00000020955
Dtd2	0.233443743726799	0.357554337427543	ENSMUSG00000020956
Ston2	-0.05061155246299	0.837942265499989	ENSMUSG00000020961
Gtf2a1	0.0327731597944174	0.836826475437748	ENSMUSG00000020962
Tshr	-0.712514294712846	0.159126402403546	ENSMUSG00000020963
Sel1l	0.485088886730613	0.000290497716921088	ENSMUSG00000020964
Dnaaf2	-0.083181359439493	0.765985760091021	ENSMUSG00000020973
Pole2	-0.178298492111529	0.298678073192523	ENSMUSG00000020974
Klhdc2	0.151006453228963	0.205345154329576	ENSMUSG00000020978
Nemf	0.0038185992280324	0.981670159266526	ENSMUSG00000020982
Sec23a	0.941076244282764	1.20165968940397e-06	ENSMUSG00000020986
L2hgdh	-0.289790451102527	0.198405813750127	ENSMUSG00000020988
Cdkl1	-0.64706869354379	0.0294657792286501	ENSMUSG00000020990
4930512B01Rik	-0.608574806500135	0.129007036740504	ENSMUSG00000020992
Trappc6b	0.0822124432662807	0.737451255765017	ENSMUSG00000020993
Pnn	-0.205524733871629	0.104835234880103	ENSMUSG00000020994
Mia2	0.0450267177019983	0.740305147337765	ENSMUSG00000021000
Galc	0.207824634804007	0.179368406931437	ENSMUSG00000021003
Spata7	0.346843920014526	0.103616430820191	ENSMUSG00000021007
Ptpn21	0.549412792667621	0.016758579748739	ENSMUSG00000021009
Npas3	-0.600715443033482	0.594051947268974	ENSMUSG00000021010
Zc3h14	0.162645656518588	0.065622929136867	ENSMUSG00000021012
Ttc8	0.94349621711036	0.00434430069366487	ENSMUSG00000021013
Polr2h	0.298684154780365	0.135664579057196	ENSMUSG00000021018
Ppp2r3c	-0.15911790876493	0.391739175181338	ENSMUSG00000021022
Prorp	0.00752300815276952	0.978995346047823	ENSMUSG00000021023
Psma6	0.130209193340795	0.377141792370936	ENSMUSG00000021024
Nfkbia	0.0812996995615842	0.755072242337328	ENSMUSG00000021025
Ralgapa1	-0.142219786394606	0.15476787195592	ENSMUSG00000021027
Mbip	0.155366811510531	0.470973584790026	ENSMUSG00000021028
Gstz1	-0.304033949621505	0.417513243027684	ENSMUSG00000021033
Sptlc2	0.0559199032765401	0.719116737986328	ENSMUSG00000021036
Ahsa1	0.14220142657527	0.183290558907314	ENSMUSG00000021037
Vipas39	0.13530745858601	0.28293941444648	ENSMUSG00000021038
Snw1	0.0922363450610701	0.358905329007851	ENSMUSG00000021039
Slirp	0.081938805745418	0.749644115073814	ENSMUSG00000021040
Adck1	0.0696251642656591	0.706038710665886	ENSMUSG00000021044
Nova1	0.962542987217818	0.174407904666273	ENSMUSG00000021047
Mthfd1	-0.17524876592456	0.248772892344389	ENSMUSG00000021048
Ppp2r5e	0.0567101345013112	0.672755260680452	ENSMUSG00000021051
Sgpp1	0.205901057105075	0.140344348893703	ENSMUSG00000021054
Esr2	-0.93876422030892	0.0660650339389354	ENSMUSG00000021055
Akap5	-0.651113158695599	0.037472622939439	ENSMUSG00000021057
Sptb	-0.598071153327393	0.00198594141969687	ENSMUSG00000021061
Rab15	1.53757172914701	2.66834484577059e-05	ENSMUSG00000021062
Fut8	0.00577355786234701	0.964051867097303	ENSMUSG00000021065
Atl1	0.463650785503303	0.0451978144527992	ENSMUSG00000021066
Sav1	0.243792053797756	0.0478120791982098	ENSMUSG00000021067
Nin	-0.142168204978263	0.157448054505932	ENSMUSG00000021068
Pygl	-0.243734565696074	0.141172484213612	ENSMUSG00000021069
Bdkrb2	1.90357648405189	0.00108275917926415	ENSMUSG00000021070
Trim9	1.16530710134213	0.0350389388296755	ENSMUSG00000021071
Tmx1	0.0429351921067056	0.76560693111543	ENSMUSG00000021072
Actr10	0.300148192048387	0.0457916123375186	ENSMUSG00000021076
Timm9	-0.185478350552867	0.25122987910236	ENSMUSG00000021079
Rtn1	-0.312133394340939	0.632049510950376	ENSMUSG00000021087
Lrrc9	-0.127062799540848	0.892968189865085	ENSMUSG00000021090
Serpina3n	0.660562575954783	0.374177410761222	ENSMUSG00000021091
Dhrs7	0.178810362544261	0.263046077643892	ENSMUSG00000021094
Gsc	2.53629652661028	8.09084932313425e-05	ENSMUSG00000021095
Ppm1a	0.050581808467105	0.725211461893715	ENSMUSG00000021096
Clmn	0.403122675451895	0.439500026307507	ENSMUSG00000021097
4930447C04Rik	1.14628738048546	0.0587425411859486	ENSMUSG00000021098
Six6	-0.275122924922266	0.655325139604702	ENSMUSG00000021099
Glrx5	-0.239412328638198	0.265167485992872	ENSMUSG00000021102
Mnat1	0.639411138157381	5.9562488324762e-05	ENSMUSG00000021103
Prkch	0.585616387745906	0.000375568333303586	ENSMUSG00000021108
Hif1a	1.56059428187087	3.90306144182276e-05	ENSMUSG00000021109
Papola	0.119095685851636	0.199378204026708	ENSMUSG00000021111
Mpp5	0.0366442205773145	0.876858668603764	ENSMUSG00000021112
Snapc1	0.383046770187164	0.0884712896774911	ENSMUSG00000021113
Atp6v1d	0.342779867149459	0.0277864155253482	ENSMUSG00000021114
Vrk1	-0.353578679595837	0.0380423393937079	ENSMUSG00000021115
Eif2s1	-0.100530866457545	0.541002719069863	ENSMUSG00000021116
Plek2	-0.406251769815372	0.280296578571683	ENSMUSG00000021118
Pigh	0.216691519293347	0.272406589669206	ENSMUSG00000021120
Rdh12	-0.410890296832427	0.042850294049841	ENSMUSG00000021123
Vti1b	0.301743120002979	0.0206294113858089	ENSMUSG00000021124
Arg2	-0.53525800436827	0.103541241219931	ENSMUSG00000021125
Zfp36l1	0.204227456922767	0.274129557158784	ENSMUSG00000021127
Galnt16	2.19637847620355	7.88224992770109e-08	ENSMUSG00000021130
Erh	0.216256533557038	0.228032155735587	ENSMUSG00000021131
Susd6	0.199415955196654	0.049833914103437	ENSMUSG00000021133
Srsf5	0.135243707727533	0.366157651882877	ENSMUSG00000021134
Slc10a1	-0.981174034833035	0.0107256958008753	ENSMUSG00000021135
Smoc1	2.09068122097602	3.28432910826895e-06	ENSMUSG00000021136
Gm20498	0.144636800504426	0.695875393516772	ENSMUSG00000021139
Pcnx	0.0633492623370397	0.648413276322691	ENSMUSG00000021140
Pacs2	-0.0424279976763859	0.817194553925632	ENSMUSG00000021143
Mta1	0.186489907640525	0.181323617986226	ENSMUSG00000021144
Wdr37	-0.110324821908062	0.549356232563858	ENSMUSG00000021147
Gtpbp4	0.0854147343058465	0.569419981655247	ENSMUSG00000021149
Zmynd11	0.205160770587396	0.356110639364912	ENSMUSG00000021156
Esyt2	0.473440345622008	0.000108350548223089	ENSMUSG00000021171
Cdca7l	-0.155581925840741	0.475089016577221	ENSMUSG00000021175
Efcab11	-0.17711480465152	0.603634375800543	ENSMUSG00000021176
Tdp1	-0.103792338399611	0.532933004360123	ENSMUSG00000021177
Psmc1	0.416575039376724	0.0074896678680433	ENSMUSG00000021178
Nrde2	0.0780078890166811	0.677788798429274	ENSMUSG00000021179
Rps6ka5	-0.291395199785992	0.0273177307326685	ENSMUSG00000021180
Ccdc88c	-0.603620860348069	8.43249814096593e-05	ENSMUSG00000021182
Dglucy	-0.618463042768479	0.00164367936799731	ENSMUSG00000021185
Fbln5	1.06008035691919	5.57619324391724e-06	ENSMUSG00000021186
Tc2n	0.1174010222481	0.704931894185277	ENSMUSG00000021187
Trip11	0.229725040176522	0.0836088702771584	ENSMUSG00000021188
Atxn3	-0.101878735608296	0.547863651018236	ENSMUSG00000021189
Lgmn	0.941953052619178	0.0215830332982483	ENSMUSG00000021190
Golga5	0.519357951724912	0.00161254464412305	ENSMUSG00000021192
Pitrm1	0.0562421232943198	0.753288023768751	ENSMUSG00000021193
Chga	1.51530018306034	0.011432840938018	ENSMUSG00000021194
Pfkp	0.410429534788095	0.0088043224034855	ENSMUSG00000021196
Unc79	0.204947922754153	0.72262707269763	ENSMUSG00000021198
Asb2	-0.748595033656846	0.226047311326767	ENSMUSG00000021200
Otub2	-0.194003894777595	0.538992018186495	ENSMUSG00000021203
Ppp4r4	-0.880180941551952	0.426217153865957	ENSMUSG00000021209
Akr1c12	0.324341106934405	0.526632802084508	ENSMUSG00000021211
Akr1c13	0.286139819235535	0.309847007890082	ENSMUSG00000021213
Net1	0.379871009252284	0.0020089475355107	ENSMUSG00000021215
Tshz3	1.14601354296182	0.000533862044492029	ENSMUSG00000021217
Gdi2	0.422005539777443	0.00272200095460546	ENSMUSG00000021218
Rgs6	-0.132067468660892	0.829914743291336	ENSMUSG00000021219
Dpf3	-0.389089190954949	0.135567552059774	ENSMUSG00000021221
Dcaf4	0.185602205791096	0.318025240882297	ENSMUSG00000021222
Papln	-0.773084818698989	0.158230712203202	ENSMUSG00000021223
Numb	0.0403752107565092	0.855916687853947	ENSMUSG00000021224
Acot2	0.389424983217714	0.0861670123715418	ENSMUSG00000021226
Fam161b	-0.240933083693708	0.471291053012235	ENSMUSG00000021234
Coq6	-0.0762472325510908	0.75559721199374	ENSMUSG00000021235
Entpd5	0.260849234201574	0.202701823786065	ENSMUSG00000021236
Aldh6a1	-0.533660597372872	0.307972432721088	ENSMUSG00000021238
Vsx2	-0.787699232320578	0.0451824313373182	ENSMUSG00000021239
Abcd4	0.489074846785983	0.0290467368413917	ENSMUSG00000021240
Isca2	-0.288556625703682	0.145505832720005	ENSMUSG00000021241
Npc2	0.476395376076633	0.00647147083934571	ENSMUSG00000021242
Fcf1	0.375039615593696	0.0146750242266451	ENSMUSG00000021243
Ylpm1	-0.052804152879645	0.74544075822273	ENSMUSG00000021244
Mlh3	0.16769776469268	0.226462790008208	ENSMUSG00000021245
Tmed10	0.52982774389181	0.000130713241271658	ENSMUSG00000021248
Fos	0.600227451242402	0.151876506989125	ENSMUSG00000021250
Erg28	0.207010808733106	0.303878084220031	ENSMUSG00000021252
Tgfb3	1.87136921704708	7.69602508225637e-08	ENSMUSG00000021253
Gpatch2l	-0.236568179247413	0.14469064669821	ENSMUSG00000021254
Esrrb	0.230671475481816	0.813993492785988	ENSMUSG00000021255
Vash1	1.65444119182732	4.3343527399023e-08	ENSMUSG00000021256
Angel1	0.0194030027635286	0.963716705528711	ENSMUSG00000021257
Ccnk	-0.113684593023669	0.380759823047935	ENSMUSG00000021258
Cyp46a1	1.79759023519159	0.0176176693304599	ENSMUSG00000021259
Hhipl1	2.38953131571525	0.000238912478578658	ENSMUSG00000021260
Evl	0.3167498897211	0.198439033934138	ENSMUSG00000021262
Degs2	-1.24822776923721	0.0655395107645374	ENSMUSG00000021263
Yy1	0.107356787004344	0.426970794391081	ENSMUSG00000021264
Slc25a29	-0.100710829933336	0.820646655520622	ENSMUSG00000021265
Wars	0.136435312623751	0.503233833036086	ENSMUSG00000021266
Meg3	1.57354865088295	0.000464773948545203	ENSMUSG00000021268
Hsp90aa1	0.189519480501135	0.256219000860523	ENSMUSG00000021270
Zfp839	0.241096860874541	0.135923333700236	ENSMUSG00000021271
Fdft1	-0.395996822981186	0.0453353373479978	ENSMUSG00000021273
Tecpr2	-0.0116722662890272	0.953798650830586	ENSMUSG00000021275
Cinp	0.0183178058291689	0.932640660734229	ENSMUSG00000021276
Traf3	-0.144412891958704	0.251678817804083	ENSMUSG00000021277
Cdc42bpb	0.90058645774962	2.66022757244459e-05	ENSMUSG00000021279
Exoc3l4	0.16470656339694	0.520498702574625	ENSMUSG00000021280
Tnfaip2	0.0127732550310844	0.952695319826224	ENSMUSG00000021281
Eif5	-0.00766116535473316	0.964051867097303	ENSMUSG00000021282
Ppp1r13b	0.0126165463073615	0.962188151374368	ENSMUSG00000021285
Zfyve21	0.592754886137117	0.0105001293987694	ENSMUSG00000021286
Xrcc3	-0.544427584981258	0.0719613972968685	ENSMUSG00000021287
Klc1	0.609665957577445	2.3800433241821e-05	ENSMUSG00000021288
Atp5mpl	-0.00620931654103174	0.980723206351552	ENSMUSG00000021290
Kif26a	0.494083802222734	0.145043368584404	ENSMUSG00000021294
Gpr132	-0.166675064302465	0.573593102856179	ENSMUSG00000021298
Hecw1	0.0748304584930475	0.931676259596421	ENSMUSG00000021301
Ggps1	0.186913294902794	0.282931336079147	ENSMUSG00000021302
Gng4	1.13952714113328	0.112127481634677	ENSMUSG00000021303
Gpr137b	0.604820191936081	0.000267587230867869	ENSMUSG00000021306
Mtr	-0.0248768200122615	0.882340339534028	ENSMUSG00000021311
Ryr2	-0.574750486497761	0.213855464701556	ENSMUSG00000021313
Amph	0.00168946741119758	0.998745711309136	ENSMUSG00000021314
Gli3	1.28134732346157	8.28671377490849e-05	ENSMUSG00000021318
Sfrp4	1.07860650558963	3.15979964135161e-05	ENSMUSG00000021319
Aoah	-0.263296729129332	0.0861725406782659	ENSMUSG00000021322
Trim27	0.12833879268377	0.318756897189838	ENSMUSG00000021326
Zkscan3	-0.0445374558497331	0.832456300739468	ENSMUSG00000021327
Carmil1	0.295644833525941	0.328462760979835	ENSMUSG00000021338
Mrs2	0.002025445424362	0.993568490377136	ENSMUSG00000021339
Gpld1	-0.209854674864877	0.64450077971174	ENSMUSG00000021340
Prl7d1	-0.79347771745137	0.157645561803803	ENSMUSG00000021348
Irf4	-0.173067246183828	0.474675018242598	ENSMUSG00000021356
Exoc2	-0.122900659028472	0.315482831188205	ENSMUSG00000021357
Tfap2a	1.29044382368824	0.0116435620595899	ENSMUSG00000021359
Gcnt2	0.0764142493695648	0.766341788777564	ENSMUSG00000021360
Tmem14c	-0.209523607174678	0.172403924907893	ENSMUSG00000021361
Mak	0.190914241135283	0.81190876377517	ENSMUSG00000021363
Nedd9	0.358546170623518	0.0259690258604162	ENSMUSG00000021365
Hivep1	0.376671510878478	0.071085793799434	ENSMUSG00000021366
Edn1	0.545798103398332	0.21772442638857	ENSMUSG00000021367
Tbc1d7	0.527628267148172	0.0608949776914402	ENSMUSG00000021368
Mcur1	0.0873748558272593	0.486869741455855	ENSMUSG00000021371
Cap2	-0.641466489613254	0.186160647002856	ENSMUSG00000021373
Nup153	-0.22024584671169	0.186300107521805	ENSMUSG00000021374
Kif13a	0.0250747910222922	0.907068080675528	ENSMUSG00000021375
Tpmt	0.0677445515976545	0.870014466012555	ENSMUSG00000021376
Dek	-0.240909414322696	0.207408011707095	ENSMUSG00000021377
Id4	0.0605010343491377	0.853617366296037	ENSMUSG00000021379
Barx1	1.47792073724223	3.12170998354905e-06	ENSMUSG00000021381
Susd3	-0.0939546727134561	0.78336295628312	ENSMUSG00000021384
Ippk	0.320356446317907	0.0461894191615114	ENSMUSG00000021385
Aspn	4.23410191573209	4.5458509075968e-09	ENSMUSG00000021388
Ogn	2.57472257040309	2.17594189181818e-06	ENSMUSG00000021390
Cenpp	-0.395760446412597	0.101552278797581	ENSMUSG00000021391
Nol8	0.0770114851444319	0.594481335124918	ENSMUSG00000021392
Spin1	0.254336630814088	0.0274160400283155	ENSMUSG00000021395
Nxnl2	0.347991737830891	0.650466477334951	ENSMUSG00000021396
Wrnip1	0.359743097385747	0.0445784970291382	ENSMUSG00000021400
Serpinb9b	-0.183318148253108	0.892524542487482	ENSMUSG00000021403
Ripk1	0.206336008055271	0.0864555418661277	ENSMUSG00000021408
Pxdc1	1.40968510159965	5.88241957385283e-06	ENSMUSG00000021411
Prpf4b	-0.0725135142442133	0.60894410418488	ENSMUSG00000021413
Fam217a	0.364562750394571	0.672862818604496	ENSMUSG00000021414
Eci3	1.20304149699185	0.193105215316654	ENSMUSG00000021416
Eci2	0.278132521767765	0.0691252275996783	ENSMUSG00000021417
Rpp40	-0.0247971776862397	0.964356313912581	ENSMUSG00000021418
Fars2	0.1711306560921	0.303356451936409	ENSMUSG00000021420
Ly86	0.117486494421133	0.697164539288075	ENSMUSG00000021423
Ssr1	0.596011083444473	0.000383172621324041	ENSMUSG00000021427
Riok1	-0.154131162590162	0.265461140746931	ENSMUSG00000021428
Snrnp48	-0.235082235369165	0.422437574889027	ENSMUSG00000021431
Slc35b3	0.119354757809945	0.575350187234639	ENSMUSG00000021432
Shc3	0.948534265817545	0.0766923206784825	ENSMUSG00000021448
Sema4d	-0.194880926804613	0.136496094566348	ENSMUSG00000021451
Gadd45g	0.688275773916794	0.079672699866515	ENSMUSG00000021453
Fbp2	-0.788683295112701	0.241942944578397	ENSMUSG00000021456
Syk	-0.301676413695904	0.00359858113456201	ENSMUSG00000021457
Aopep	0.85214862674139	0.000289481524502461	ENSMUSG00000021458
Auh	-0.0272470957159205	0.85628990423944	ENSMUSG00000021460
Fancc	-0.0885739297466994	0.64621450910412	ENSMUSG00000021461
Ror2	2.11206334183716	8.8369698745087e-05	ENSMUSG00000021464
Ptch1	0.0672409729359931	0.77688058178626	ENSMUSG00000021466
Sptlc1	0.224554592570842	0.142719580490026	ENSMUSG00000021468
Msx2	0.339793726528417	0.641564705571841	ENSMUSG00000021469
Ercc6l2	0.129695548086081	0.440404784352655	ENSMUSG00000021470
Sfxn1	-0.0496005623528317	0.699872162893335	ENSMUSG00000021474
Habp4	0.712946408508401	0.00423588771101093	ENSMUSG00000021476
Ctsl	0.898274410734593	0.00196505775546627	ENSMUSG00000021477
Drd1	0.688359368204764	0.609038542996564	ENSMUSG00000021478
Zfp346	-0.337990862690279	0.183884615059759	ENSMUSG00000021481
Prxl2c	0.565653043570829	0.00101604835742405	ENSMUSG00000021482
Cdk20	0.00867876395777811	0.986744916363538	ENSMUSG00000021483
Lman2	0.17767156500786	0.153383117048222	ENSMUSG00000021484
Mxd3	-0.425743035441911	0.0495310768457674	ENSMUSG00000021485
Prelid1	0.561591723565204	0.00331154201886727	ENSMUSG00000021486
Nsd1	0.138408695357496	0.146285126990885	ENSMUSG00000021488
Pdlim7	0.23797676408449	0.237845735356421	ENSMUSG00000021493
Ddx41	0.224235921460325	0.205303466255023	ENSMUSG00000021494
Fam193b	-0.475968957594395	0.0115377835057192	ENSMUSG00000021495
Pcbd2	0.458523222725599	0.0154835968565373	ENSMUSG00000021496
Txndc15	0.546118119588103	0.000133828510585361	ENSMUSG00000021497
Ddx46	-0.162940031872284	0.377663232183084	ENSMUSG00000021500
Caml	0.192444786822382	0.288467575374609	ENSMUSG00000021501
B4galt7	0.62792521159176	0.000886476577926205	ENSMUSG00000021504
Pitx1	1.62896173652611	1.5932452348482e-05	ENSMUSG00000021506
Cxcl14	0.293172149717584	0.569103241811052	ENSMUSG00000021508
Slc25a48	-0.511249821523511	0.361163994124901	ENSMUSG00000021509
Zfp729a	0.0212206775870412	0.945101552659132	ENSMUSG00000021510
Zfp369	-0.00663342129107303	0.967155006880886	ENSMUSG00000021514
Ptdss1	0.521299550539716	0.00273705373213476	ENSMUSG00000021518
Mterf3	-0.187990064221795	0.238481766906963	ENSMUSG00000021519
Uqcrb	-0.0205228352884674	0.934433382346214	ENSMUSG00000021520
Fastkd3	-0.130771558652218	0.710966210742395	ENSMUSG00000021532
Adcy2	1.06386620393612	4.25847037973711e-05	ENSMUSG00000021536
